locale	ui_path	surface	target_text	placeholders	source_style_guide	source_phrasebook	review_focus	native_review_status	reviewer_notes
ti	settings.importSummaryTemplates.wrongAnswers	settings	{count} መዝገባት ዘይትኽክለኛ መልሲ	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.importSummaryTitle	settings	ቅድሚ ምእታው ጽማቝ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.importTitle	settings	ዳታ ምምሃር ኣእቱ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.languageAccessibilityLabelTemplate	settings	ቋንቋ ሕቶታት ናብ {label} ቀይር	{label}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.languageOptions.en	settings	ደገፍ ብእንግሊዝኛ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.languageOptions.sv	settings	ሽወደንኛ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.questionLanguageTitle	settings	ቋንቋ ሕቶታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.setDailyGoalAccessibilityLabelTemplate	settings	ዕላማ መዓልታዊ ኣቐምጥ፦ {goal} ሕቶታት	{goal}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.setThemeModeAccessibilityLabelTemplate	settings	ትርኢት ምረጽ፦ {label}	{label}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	settings.subtitle	settings	ቋንቋ ሕቶታት፣ ድምጺ፣ ትርኢትን ዕላማ መዓልታዊን ኣመሓድር።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.themeDarkLabel	settings	ጸሊም		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.themeLightLabel	settings	ብርሃን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.themeModeSummaryTemplate	settings	ናይ ሕጂ ትርኢት፦ {label}	{label}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	settings.themeModeTitle	settings	ትርኢት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.themeSystemLabel	settings	ቅጥዒ መሳርሒ ተኸተል		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	settings.title	settings	ቅጥዕታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.completedQuestions	studyEntryPoints	ዝተዛዘሙ ሕቶታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.correctAnswers	studyEntryPoints	ትኽክለኛ መልስታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.currentStreak	studyEntryPoints	ተኸታታሊ መዓልታት ልምምድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.eyebrow	studyEntryPoints	ምዕባለ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.reviewQueue	studyEntryPoints	ንምምርማር ዘድልዩ ሕቶታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.sparseDataNote	studyEntryPoints	እዚ ጽማቝ ብዙሕ ምስ መለስካ ዝያዳ ይጠቅም። ከም ናይ መንግስቲ ግምገማ ኣይትውሰዶ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.subtitle	studyEntryPoints	እንታይ ከም ዝተዛዘመን ኣየኖት ርእስታት ክትመርምሮም ከም ዝጠቕምን ርአ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.dashboard.title	studyEntryPoints	ምዕባለኻ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.correct	studyEntryPoints	መልስኻ ትኽክል እዩ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.correctAnswerLabel	studyEntryPoints	ትኽክለኛ መልሲ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.encouragement	studyEntryPoints	ጸገም የለን፤ እዚ ሓሳብ ብልምምድ ይጸንዕ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.explanationTitle	studyEntryPoints	መብርሂ መልሲ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.incorrect	studyEntryPoints	ኣብዚ ግዜ መልስኻ ትኽክል ኣይነበረን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.sourceCitationLabel	studyEntryPoints	መወከሲ ጽሑፍ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.feedback.yourAnswerLabel	studyEntryPoints	መልስኻ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.browseChapters	studyEntryPoints	ክፍልታት ርአ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.browseChaptersAccessibilityLabel	studyEntryPoints	ኵሉ ክፍልታት ርአ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.dailyPracticeTextTemplate	studyEntryPoints	ሎሚ {completed} ካብ {goal} ሕቶታት መሊስካ።	{completed},{goal}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.dailyPracticeTitle	studyEntryPoints	መዓልታዊ ልምምድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.eyebrow	studyEntryPoints	መደብ ምምሃር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.feedbackText	studyEntryPoints	ዝተሓዝኡ ሕቶታትን ዘይትኽክለኛ መልስታትን ምስ መብርሂን ምንጪን ኣብ ሓደ ቦታ ይቕመጡ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.feedbackTitle	studyEntryPoints	ንምምርማር ዘድሊ ኣቐምጥ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.readinessSparseNote	studyEntryPoints	እዚ ብመልስታትካ ክሳብ ሕጂ ዝተመርኰሰ ደገፍ ምምሃር ጥራይ እዩ። ብዙሕ ሕቶታት ምስ መለስካ ዝያዳ ይጠቅም።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.readinessTitle	studyEntryPoints	ምልክት ድልውነት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.startPractice	studyEntryPoints	ልምምድ ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.startPracticeAccessibilityLabel	studyEntryPoints	ዝተመከረ ልምምድ ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.subtitle	studyEntryPoints	መዓልታዊ ልምምድ፣ ፈተና ልምምድ፣ ምምርማር ጌጋታትን ሓጺር መብርሂ ኣብ መወከሲ ጽሑፍ UHR ተመርኲሱ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.home.title	studyEntryPoints	ብዛዕባ ሕብረተሰብ ኣብ ሽወደን በብደረጃ ተማሃር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.chapterCardQuestionCountTemplate	studyEntryPoints	{count} ሕቶታት	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.chapterProgressTemplate	studyEntryPoints	{completed} ካብ {total} ተዛዚሙ	{completed},{total}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.continueLearning	studyEntryPoints	ምምሃር ቀጽል		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.lockedReleaseNote	studyEntryPoints	እዚ ቋንቋ ገና ይዳሎ ኣሎ። ኵሉ ምርመራ ክሳብ ዝዛዘም ኣይክፈትን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.reviewChapter	studyEntryPoints	እዚ ክፍሊ መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.startChapter	studyEntryPoints	እዚ ክፍሊ ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.subtitle	studyEntryPoints	ብርእሲ ተኸታተል፣ ሓጺር መብርሂ ኣንብብ፣ ምንጪ ዘለዎም ሕቶታት ተለማመድ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.learning.title	studyEntryPoints	መንገዲ ምምሃር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.clearReviewed	studyEntryPoints	ምስ ተረዳእካ ኣልግስ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.emptyBody	studyEntryPoints	ሕቶ ልምምድ ጌጋ ምስ መለስካ፣ ኣብዚ ብህድኣት ንምምርማር ይርአ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.emptyTitle	studyEntryPoints	ገና ጌጋታት የለን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.latestWrongAnswer	studyEntryPoints	ዝቐረበ ዘይትኽክለኛ መልሲ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.reviewQuestion	studyEntryPoints	እዚ ሕቶ መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.savedForReview	studyEntryPoints	ንምምርማር ተቐሚጡ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.subtitle	studyEntryPoints	ናብ ዘይትኽክለኛ መልሲ ዝነበሮም ሕቶታት ተመለስ፣ ትኽክለኛ መልሲ፣ መብርሂን ምንጪን ኣንብብ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.title	studyEntryPoints	ጌጋታትካ መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mistakes.wrongAnswersTemplate	studyEntryPoints	ዘይትኽክለኛ መልስታት፦ {count}	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.localPracticeNote	studyEntryPoints	እዚ ውጽኢት ኣብዚ መተግበሪ ምምሃርካ ይሕግዝ፣ ናይ መንግስቲ ውጽኢት ኣይግምትን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.questionProgressTemplate	studyEntryPoints	ሕቶ {current} ካብ {total}	{current},{total}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.resultSummaryTemplate	studyEntryPoints	{correct} ትኽክለኛ መልስታት ካብ {total} ሕቶታት	{correct},{total}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.resultTitle	studyEntryPoints	ውጽኢት ፈተና ልምምድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.reviewAnswers	studyEntryPoints	መልስታትን መብርሂታትን መርምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.setupTitle	studyEntryPoints	ፈተና ልምምድ ኣዳሉ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.start	studyEntryPoints	ፈተና ልምምድ ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.startAccessibilityLabel	studyEntryPoints	ንምምሃር ፈተና ልምምድ ጀምር		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.submit	studyEntryPoints	ዛዝም እሞ ውጽኢት ርአ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.subtitle	studyEntryPoints	ብግዜ ዝተወሰነ ቅርጺ ተለማመድ፣ ኣየኖት ርእስታት ገና ምምርማር ከም ዘድልዮም ርአ። ናይ መንግስቲ ፈተና ኣይኮነን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.timeRemainingTemplate	studyEntryPoints	ዝተረፈ ግዜ፦ {minutes} ደቓይቕ	{minutes}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.mockExam.title	studyEntryPoints	ፈተና ልምምድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.badge	studyEntryPoints	ልምምድ 5 ደቓይቕ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.bookmark	studyEntryPoints	ንምምርማር ሓዝ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.bookmarkAccessibilityLabels.add	studyEntryPoints	እዚ ሕቶ ንምምርማር ሓዝ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.bookmarkAccessibilityLabels.remove	studyEntryPoints	እዚ ሕቶ ካብ ምምርማር ኣልግስ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.bookmarked	studyEntryPoints	ንምምርማር ተሓዚኡ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.completedQuestionsTemplate	studyEntryPoints	ዝተዛዘሙ ሕቶታት፦ {count}	{count}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.emptyTitle	studyEntryPoints	ገና ሕቶ ልምምድ የለን።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.nextQuestion	studyEntryPoints	ዝቕጽል ሕቶ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.nextQuestionAccessibilityLabel	studyEntryPoints	ናብ ዝቕጽል ሕቶ ልምምድ ኪድ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.questionTitleTemplate	studyEntryPoints	ሕቶ {questionNumber}	{questionNumber}	docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	placeholder_interpolation	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.sourceDetailsHide	studyEntryPoints	ዝርዝር ምንጭታት ሕባእ		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.sourceDetailsShow	studyEntryPoints	ብዛዕባ ምንጭታት		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.subtitle	studyEntryPoints	መልሲ ሃብ፣ ርእይቶ ርአ፣ ድሕሪኡ መወከሲ ጽሑፍ UHR ኣንብብ።		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.tryAgain	studyEntryPoints	እንደገና ፈትን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	native_style_accuracy	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.tryAgainAccessibilityLabel	studyEntryPoints	እዚ ሕቶ ልምምድ እንደገና ፈትን		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	accessibility_label	pending_native_review	pending_reviewer_notes
ti	studyEntryPoints.practice.uhrSourceLabel	studyEntryPoints	ምንጪ UHR		docs/localization/sample-corpus/ti/style-guide.md	locales/ti/phrasebook.md	authority_boundary	pending_native_review	pending_reviewer_notes
