id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q049	ar	6	Ch. 06 · The role of the media	Mediernas roll	Public service	21	Public service-företag ska vara oberoende av politiska och andra intressen.	Public service companies should be independent of political and other interests.	ينبغي أن تكون شركات الخدمة العامة مستقلة عن المصالح السياسية وغيرها.	true	Sant	True	صحيح	true: Sant | false: Falskt	true: True | false: False	true: صحيح | false: خطأ	Public service ska vara oberoende av politiska och andra intressen, rapportera om samhället och låta olika åsikter komma till tals utan att välja sida. Företagen får inte tjäna pengar på reklam, utan finansieras genom en avgift via skatten.	Public service should be independent of political and other interests, report on society, and let different views be heard without taking sides. The companies may not earn money from advertising; instead, they are financed through a fee collected via tax.	ينبغي أن تكون الخدمة العامة مستقلة عن المصالح السياسية وغيرها، وأن تتابع المجتمع، وأن تتيح سماع الآراء المختلفة من دون الانحياز إلى طرف. ولا يجوز للشركات أن تكسب المال من الإعلانات، بل تموَّل من خلال رسم يُحصّل عبر الضريبة.	pending_native_review	pending_reviewer_notes
q050	ar	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Vad betyder det att vara källkritisk?	What does source criticism mean?	ماذا يعني نقد المصادر؟	a	Att ifrågasätta och kontrollera om information är korrekt	Questioning and checking whether information is correct	التساؤل والتحقق مما إذا كانت المعلومات صحيحة	a: Att ifrågasätta och kontrollera om information är korrekt | b: Att aldrig läsa nyheter | c: Att bara lita på sociala medier | d: Att sprida uppgifter innan man kontrollerar dem	a: Questioning and checking whether information is correct | b: Never reading news | c: Only trusting social media | d: Spreading information before checking it	a: التساؤل والتحقق مما إذا كانت المعلومات صحيحة | b: ألا تقرأ الأخبار أبدًا | c: الثقة بوسائل التواصل الاجتماعي فقط | d: نشر المعلومات قبل التحقق منها	Att vara källkritisk betyder att kontrollera och granska information genom att ifrågasätta om det man läser, ser eller hör är korrekt. Det behövs eftersom information kan komma från många slags källor och falska uppgifter kan spridas snabbt; att aldrig läsa nyheter, bara lita på sociala medier eller sprida okontrollerade uppgifter är motsatsen.	Source criticism means checking and reviewing information by questioning whether what one reads, sees, or hears is correct. This matters because information can come from many kinds of sources and false information can spread quickly; never reading news, trusting only social media, or spreading unchecked claims does the opposite.	نقد المصادر يعني التحقق من المعلومات ومراجعتها من خلال التساؤل عما إذا كان ما تقرؤه أو تراه أو تسمعه صحيحًا. وهذا مهم لأن المعلومات قد تأتي من أنواع كثيرة من المصادر، وقد تنتشر المعلومات الكاذبة بسرعة؛ أما عدم قراءة الأخبار أبدًا، أو الثقة بوسائل التواصل الاجتماعي فقط، أو نشر ادعاءات غير محققة فهو عكس ذلك.	pending_native_review	pending_reviewer_notes
q051	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Mänskliga rättigheter gäller alla	22	Varför bildades Förenta nationerna efter andra världskriget?	Why was the United Nations created after the Second World War?	لماذا أُنشئت الأمم المتحدة بعد الحرب العالمية الثانية؟	a	För att förhindra krig och skydda människors rättigheter	To prevent war and protect human rights	لمنع الحرب وحماية حقوق الإنسان	a: För att förhindra krig och skydda människors rättigheter | b: För att bestämma svenska kommunalskatter | c: För att ersätta EU | d: För att kontrollera alla tidningar	a: To prevent war and protect human rights | b: To decide Swedish municipal taxes | c: To replace the EU | d: To control all newspapers	a: لمنع الحرب وحماية حقوق الإنسان | b: لتحديد الضرائب البلدية السويدية | c: لاستبدال الاتحاد الأوروبي | d: للسيطرة على كل الصحف	Efter andra världskriget 1945 skapade 51 länder Förenta nationerna för att förhindra framtida krig och skydda varje människas rättigheter. Ett av FN:s första uppdrag var att komma överens om rättigheter som alla människor har.	After the Second World War in 1945, 51 countries created the United Nations to prevent future wars and protect every person’s rights. One of the UN’s first tasks was to agree on rights that all people have.	بعد الحرب العالمية الثانية عام 1945 أنشأت 51 دولة الأمم المتحدة لمنع الحروب المستقبلية وحماية حقوق كل إنسان. وكانت إحدى أولى مهام الأمم المتحدة الاتفاق على حقوق يملكها جميع الناس.	pending_native_review	pending_reviewer_notes
q052	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	FN:s förklaring om de mänskliga rättigheterna	22	Vilket påstående stämmer om FN:s förklaring om de mänskliga rättigheterna?	Which statement is correct about the UN Universal Declaration of Human Rights?	أي عبارة صحيحة عن الإعلان العالمي لحقوق الإنسان الصادر عن الأمم المتحدة؟	a	Den presenterades 1948 och innehåller 30 artiklar	It was presented in 1948 and contains 30 articles	قُدّم عام 1948 ويتكون من 30 مادة	a: Den presenterades 1948 och innehåller 30 artiklar | b: Den presenterades 1918 och gäller bara Europa | c: Den säger att bara medborgare har rättigheter | d: Den handlar bara om semester från arbetet	a: It was presented in 1948 and contains 30 articles | b: It was presented in 1918 and applies only to Europe | c: It says that only citizens have rights | d: It is only about vacation from work	a: قُدّم عام 1948 ويتكون من 30 مادة | b: قُدّم عام 1918 وينطبق على أوروبا فقط | c: ينص على أن المواطنين فقط لديهم حقوق | d: يتعلق فقط بالإجازة من العمل	FN presenterade förklaringen om de mänskliga rättigheterna 1948, och den innehåller 30 artiklar. Förklaringen utgår från att alla människor är födda fria och lika i värde och rättigheter samt har rätt till ett liv fritt från våld.	The UN presented the Universal Declaration of Human Rights in 1948, and it contains 30 articles. The declaration is based on all people being born free and equal in value and rights and having the right to a life free from violence.	قدمت الأمم المتحدة الإعلان العالمي لحقوق الإنسان عام 1948، وهو يتكون من 30 مادة. ينطلق الإعلان من أن جميع الناس يولدون أحرارًا ومتساوين في القيمة والحقوق، ولهم الحق في حياة خالية من العنف.	pending_native_review	pending_reviewer_notes
q053	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Jämställdhet mellan könen	23	Vad innebär målet med Sveriges jämställdhetspolitik?	What does the goal of Sweden’s gender equality policy mean?	ماذا يعني هدف سياسة المساواة بين الجنسين في السويد؟	a	Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv	That women and men should have the same rights and duties and equal power to influence society and their own lives	أن تكون للنساء والرجال الحقوق والواجبات نفسها وقوة متساوية للتأثير في المجتمع وحياتهم الخاصة	a: Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv | b: Att jämställdhet bara handlar om hur många kvinnor som finns i politiken | c: Att kvinnor och män ska ha olika rättigheter i arbetslivet | d: Att föräldraledighet bara ska tas av kvinnor	a: That women and men should have the same rights and duties and equal power to influence society and their own lives | b: That gender equality is only about how many women are in politics | c: That women and men should have different rights in working life | d: That parental leave should only be taken by women	a: أن تكون للنساء والرجال الحقوق والواجبات نفسها وقوة متساوية للتأثير في المجتمع وحياتهم الخاصة | b: أن المساواة بين الجنسين تتعلق فقط بعدد النساء في السياسة | c: أن تكون للنساء والرجال حقوق مختلفة في الحياة العملية | d: أن تأخذ النساء فقط إجازة الوالدين	Sveriges jämställdhetspolitik innebär att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv. Exempel som lika lön, utbildning och delad föräldraledighet visar att de smalare eller motsatta alternativen är fel.	Sweden’s gender equality policy means women and men should have the same rights and duties and equal power to influence society and their own lives. Examples such as equal pay, education, and shared parental leave show that the narrower or opposite alternatives are incorrect.	تعني سياسة المساواة بين الجنسين في السويد أن النساء والرجال يجب أن تكون لهم الحقوق والواجبات نفسها وقوة متساوية للتأثير في المجتمع وحياتهم الخاصة. أمثلة مثل الأجر المتساوي والتعليم وتقاسم إجازة الوالدين تبيّن أن البدائل الأضيق أو المعاكسة غير صحيحة.	pending_native_review	pending_reviewer_notes
q054	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Könsrelaterat våld och förtryck	23	Vad gäller för våld i nära relationer och hedersrelaterat våld och förtryck i Sverige?	What applies to violence in close relationships and honour-related violence and oppression in Sweden?	ما الذي ينطبق على العنف في العلاقات القريبة والعنف والقمع المرتبطين بالشرف في السويد؟	a	Det är brottsligt enligt svensk lag	They are crimes under Swedish law	إنه جريمة بموجب القانون السويدي	a: Det är brottsligt enligt svensk lag | b: Det är alltid en privat familjefråga och inte ett brott | c: Hedersrelaterat våld kan bara drabba vuxna kvinnor | d: Barnäktenskap är tillåtet om familjen samtycker	a: They are crimes under Swedish law | b: They are always private family matters and not crimes | c: Honour-related violence can affect only adult women | d: Child marriage is allowed if the family agrees	a: إنه جريمة بموجب القانون السويدي | b: إنه دائمًا شأن عائلي خاص وليس جريمة | c: العنف المرتبط بالشرف يمكن أن يصيب النساء البالغات فقط | d: زواج الأطفال مسموح إذا وافقت الأسرة	Rätt svar är att våld i nära relationer och hedersrelaterat våld och förtryck är brottsligt enligt svensk lag. Sexuellt våld, hård kontroll, tvångsäktenskap och barnäktenskap är exempel på sådant våld eller förtryck, vilket gör de andra alternativen fel.	The correct answer is that violence in close relationships and honour-related violence and oppression are crimes under Swedish law. Sexual violence, strict control, forced marriage, and child marriage are examples of this violence or oppression, which makes the other alternatives incorrect.	الإجابة الصحيحة هي أن العنف في العلاقات القريبة والعنف والقمع المرتبطين بالشرف جرائم بموجب القانون السويدي. العنف الجنسي والرقابة الشديدة والزواج القسري وزواج الأطفال أمثلة على هذا العنف أو القمع، ولذلك فالبدائل الأخرى غير صحيحة.	pending_native_review	pending_reviewer_notes
q055	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Sexköpslagen	24	Vad gäller för att köpa sex i Sverige?	What applies to buying sex in Sweden?	ما الذي ينطبق على شراء الجنس في السويد؟	a	Det är olagligt att köpa sex, men personen som säljer straffas inte	It is illegal to buy sex, but the person who sells it is not punished	شراء الجنس غير قانوني، لكن الشخص الذي يبيعه لا يعاقب	a: Det är olagligt att köpa sex, men personen som säljer straffas inte | b: Det är alltid lagligt att köpa sex | c: Både köpare och säljare straffas alltid lika | d: Lagen gäller bara företag	a: It is illegal to buy sex, but the person who sells it is not punished | b: It is always legal to buy sex | c: Buyer and seller are always punished equally | d: The law only applies to companies	a: شراء الجنس غير قانوني، لكن الشخص الذي يبيعه لا يعاقب | b: شراء الجنس قانوني دائمًا | c: المشتري والبائع يعاقبان دائمًا بالطريقة نفسها | d: القانون ينطبق على الشركات فقط	Att köpa sex är olagligt i Sverige. Personen som köper sex kan straffas, men personen som säljer sex straffas inte; straffet riktas mot köparen för att markera att sexuellt utnyttjande mot betalning inte är acceptabelt.	Buying sex is illegal in Sweden. The person who buys sex can be punished, but the person who sells sex is not punished; punishment is directed at the buyer to show that sexual exploitation for payment is not acceptable.	شراء الجنس غير قانوني في السويد. يمكن معاقبة الشخص الذي يشتري الجنس، لكن الشخص الذي يبيعه لا يعاقب؛ العقوبة موجّهة إلى المشتري لتوضيح أن الاستغلال الجنسي مقابل المال غير مقبول.	pending_native_review	pending_reviewer_notes
q056	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	24	Sedan vilket år är barnkonventionen lag i Sverige?	Since what year has the Convention on the Rights of the Child been law in Sweden?	منذ أي عام أصبحت اتفاقية حقوق الطفل قانونًا في السويد؟	c	2020	2020	2020	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	Barnkonventionen ska skydda alla barns mänskliga rättigheter. I Sverige har barnkonventionen varit lag sedan 2020, därför är 2020 rätt år.	The Convention on the Rights of the Child protects every child’s human rights. In Sweden, the convention has been law since 2020, so 2020 is the correct year.	تحمي اتفاقية حقوق الطفل الحقوق الإنسانية لجميع الأطفال. في السويد أصبحت الاتفاقية قانونًا منذ عام 2020، لذلك فإن 2020 هو العام الصحيح.	pending_native_review	pending_reviewer_notes
q057	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	25	Vad beslutade Sverige som första land i världen 1979?	What did Sweden decide as the first country in the world in 1979?	ماذا قررت السويد كأول دولة في العالم عام 1979؟	a	Att det är förbjudet att slå barn	That hitting children is prohibited	أن ضرب الأطفال ممنوع	a: Att det är förbjudet att slå barn | b: Att barnkonventionen blev svensk lag | c: Att förbud mot våld bara gäller i skolan | d: Att barn inte omfattas av svensk lag	a: That hitting children is prohibited | b: That the Convention on the Rights of the Child became Swedish law | c: That bans on violence apply only at school | d: That children are not covered by Swedish law	a: أن ضرب الأطفال ممنوع | b: أن اتفاقية حقوق الطفل أصبحت قانونًا سويديًا | c: أن حظر العنف ينطبق فقط في المدرسة | d: أن الأطفال لا يشملهم القانون السويدي	Allt våld mot barn är förbjudet både enligt barnkonventionen och svensk lag. År 1979 blev Sverige först i världen med att förbjuda att slå barn; barnkonventionen blev svensk lag först 2020, och förbudet gäller inte bara i skolan.	All violence against children is prohibited under both the Convention on the Rights of the Child and Swedish law. In 1979, Sweden became the first country in the world to prohibit hitting children; the convention became Swedish law only in 2020, and the ban is not limited to schools.	كل العنف ضد الأطفال ممنوع بموجب اتفاقية حقوق الطفل والقانون السويدي. في عام 1979 أصبحت السويد أول دولة في العالم تحظر ضرب الأطفال؛ أما الاتفاقية فأصبحت قانونًا سويديًا فقط في 2020، والحظر لا يقتصر على المدرسة.	pending_native_review	pending_reviewer_notes
q058	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilka är Sveriges fem nationella minoriteter?	Which groups are Sweden's five national minorities?	ما هي الأقليات الوطنية الخمس في السويد؟	a	Judar, romer, samer, sverigefinnar och tornedalingar	Jews, Roma, Sami, Sweden Finns, and Tornedalians	اليهود والروما والساميون وفنلنديو السويد والتورنيداليون	a: Judar, romer, samer, sverigefinnar och tornedalingar | b: Danskar, norrmän, islänningar, tyskar och fransmän | c: Studenter, pensionärer, företagare, lärare och läkare | d: Stockholmare, göteborgare, malmöbor, uppsalabor och umeåbor	a: Jews, Roma, Sami, Sweden Finns, and Tornedalians | b: Danes, Norwegians, Icelanders, Germans, and French | c: Students, pensioners, entrepreneurs, teachers, and doctors | d: People from Stockholm, Gothenburg, Malmö, Uppsala, and Umeå	a: اليهود والروما والساميون وفنلنديو السويد والتورنيداليون | b: الدنماركيون والنرويجيون والآيسلنديون والألمان والفرنسيون | c: الطلاب والمتقاعدون ورواد الأعمال والمعلمون والأطباء | d: سكان ستوكهولم ويوتبوري ومالمو وأوبسالا وأوميو	Sverige erkände år 2000 judar, romer, samer, sverigefinnar och tornedalingar som nationella minoriteter. De nationella minoriteterna har särskilt skydd och rätt att använda sina minoritetsspråk i kontakter med myndigheter, förskola och äldreomsorg.	In 2000, Sweden recognized Jews, Roma, Sami, Sweden Finns, and Tornedalians as national minorities. National minorities have special protection and the right to use their minority languages in contacts with authorities, preschool, and elderly care.	اعترفت السويد عام 2000 باليهود والروما والساميين وفنلنديي السويد والتورنيداليين كأقليات وطنية. للأقليات الوطنية حماية خاصة وحق استخدام لغات الأقليات في التواصل مع السلطات ورياض الأطفال ورعاية المسنين.	pending_native_review	pending_reviewer_notes
q059	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilken uppgift har Sametinget?	What is one task of the Sami Parliament?	ما إحدى مهام البرلمان السامي؟	a	Att representera den samiska befolkningen i frågor om språk, kultur och identitet	To represent the Sami population on questions of language, culture, and identity	تمثيل السكان الساميين في قضايا اللغة والثقافة والهوية	a: Att representera den samiska befolkningen i frågor om språk, kultur och identitet | b: Att besluta statens budget | c: Att döma brottmål i domstol | d: Att samordna EU:s fyra friheter	a: To represent the Sami population on questions of language, culture, and identity | b: To decide the state budget | c: To judge criminal cases in court | d: To coordinate the EU’s four freedoms	a: تمثيل السكان الساميين في قضايا اللغة والثقافة والهوية | b: إقرار ميزانية الدولة | c: الحكم في القضايا الجنائية في المحكمة | d: تنسيق الحريات الأربع للاتحاد الأوروبي	Samerna är ett erkänt urfolk i Sverige och har ett eget folkvalt parlament, Sametinget. Sametinget representerar den samiska befolkningen i frågor om språk, kultur och identitet och är ett rådgivande organ med vissa myndighetsuppgifter.	The Sami are a recognized Indigenous people in Sweden and have their own elected parliament, the Sami Parliament. The Sami Parliament represents the Sami population on questions of language, culture, and identity and is an advisory body with some public-authority tasks.	الساميون شعب أصلي معترف به في السويد ولهم برلمان منتخب خاص بهم، هو البرلمان السامي. يمثل البرلمان السامي السكان الساميين في قضايا اللغة والثقافة والهوية، وهو هيئة استشارية لها بعض مهام السلطة العامة.	pending_native_review	pending_reviewer_notes
q060	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Hbtqi-personer	26	Vad gäller för äktenskap mellan personer av samma kön i Sverige?	What applies to marriage between people of the same sex in Sweden?	ما الذي ينطبق على الزواج بين أشخاص من الجنس نفسه في السويد؟	a	Det är tillåtet att gifta sig med en person av samma kön	It is permitted to marry a person of the same sex	يُسمح بالزواج من شخص من الجنس نفسه	a: Det är tillåtet att gifta sig med en person av samma kön | b: Det är förbjudet att gifta sig med en person av samma kön | c: Det är bara tillåtet att leva tillsammans, inte att gifta sig | d: Det är tillåtet bara om en myndighet ger dispens	a: It is permitted to marry a person of the same sex | b: It is prohibited to marry a person of the same sex | c: It is only permitted to live together, not to marry | d: It is permitted only if an agency grants an exemption	a: يُسمح بالزواج من شخص من الجنس نفسه | b: يُحظر الزواج من شخص من الجنس نفسه | c: يُسمح فقط بالعيش معًا، وليس بالزواج | d: يُسمح بذلك فقط إذا منحت سلطة استثناءً	Rätt svar är att det är tillåtet att gifta sig med en person av samma kön. Rätten att leva med vem man vill är skyddad i lag, och diskriminering på grund av sexuell läggning, könsidentitet och könsuttryck är förbjuden enligt diskrimineringslagen.	The correct answer is that it is permitted to marry a person of the same sex. The right to live with whomever one wants is protected by law, and discrimination based on sexual orientation, gender identity, and gender expression is prohibited under the Discrimination Act.	الإجابة الصحيحة هي أنه يُسمح بالزواج من شخص من الجنس نفسه. الحق في العيش مع من يختاره الإنسان محمي بالقانون، والتمييز بسبب الميول الجنسية أو الهوية الجندرية أو التعبير الجندري محظور بموجب قانون مكافحة التمييز.	pending_native_review	pending_reviewer_notes
q061	ar	7	Ch. 07 · Human rights	Mänskliga rättigheter	Arbetet mot diskriminering	26	Vad är en uppgift för Diskrimineringsombudsmannen (DO)?	What is one role of the Equality Ombudsman (DO)?	ما إحدى مهام أمين المظالم لشؤون التمييز (DO)؟	a	Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs	To work for equal rights for everyone and make sure the Discrimination Act is followed	العمل من أجل حقوق متساوية للجميع والتأكد من اتباع قانون مكافحة التمييز	a: Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs | b: Att se till att skulder blir betalda och besluta om skuldsanering | c: Att försvara Sverige militärt | d: Att samordna regeringssamarbete mellan de nordiska länderna	a: To work for equal rights for everyone and make sure the Discrimination Act is followed | b: To make sure debts are paid and decide on debt restructuring | c: To defend Sweden militarily | d: To coordinate government cooperation between the Nordic countries	a: العمل من أجل حقوق متساوية للجميع والتأكد من اتباع قانون مكافحة التمييز | b: التأكد من دفع الديون واتخاذ قرارات بشأن إعادة تنظيم الديون | c: الدفاع عن السويد عسكريًا | d: تنسيق التعاون الحكومي بين دول الشمال	Diskrimineringsombudsmannen (DO) är en statlig myndighet som arbetar för allas lika rättigheter och möjligheter. DO ska se till att diskrimineringslagen följs; skulder, militärt försvar och nordiskt regeringssamarbete hör till andra aktörer.	The Equality Ombudsman (DO) is a government agency that works for equal rights and opportunities for everyone. DO makes sure the Discrimination Act is followed; debts, military defence, and Nordic government cooperation belong to other actors.	أمين المظالم لشؤون التمييز (DO) هو سلطة حكومية تعمل من أجل حقوق وفرص متساوية للجميع. ويتأكد DO من اتباع قانون مكافحة التمييز؛ أما الديون والدفاع العسكري والتعاون الحكومي الشمالي فتخص جهات أخرى.	pending_native_review	pending_reviewer_notes
q062	ar	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Vad menas med offentlig sektor i Sverige?	What is the public sector in Sweden?	ما الخدمات والأنشطة التي يشملها القطاع العام في السويد؟	a	Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter	Services and activities that the state, regions, and municipalities are responsible for and fund through taxes	الخدمات والأنشطة التي تتولاها الدولة والأقاليم والبلديات وتمولها الضرائب	a: Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter | b: Alla privatägda företag | c: Endast banker och försäkringsbolag | d: Bara ideella föreningar	a: Services and activities that the state, regions, and municipalities are responsible for and fund through taxes | b: All privately owned companies | c: Only banks and insurance companies | d: Only non-profit associations	a: الخدمات والأنشطة التي تتولاها الدولة والأقاليم والبلديات وتمولها الضرائب | b: كل الشركات المملوكة ملكية خاصة | c: البنوك وشركات التأمين فقط | d: الجمعيات غير الربحية فقط	Offentlig sektor är verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter. Dit hör till exempel sjukvårdspersonal, lärare, barnskötare, polis och brandman; privata företag, banker och ideella föreningar är därför fel svar.	The public sector consists of services and activities that the state, regions, and municipalities are responsible for and fund through taxes. Examples include health-care staff, teachers, childcare workers, police, and firefighters; private companies, banks, and non-profit associations are therefore wrong answers.	يشمل القطاع العام في السويد الخدمات والأنشطة التي تتولاها الدولة والأقاليم والبلديات وتمولها الضرائب. ومن أمثلتها موظفو الرعاية الصحية والمعلمون ومربو الأطفال والشرطة ورجال الإطفاء؛ لذلك فالشركات الخاصة والبنوك والجمعيات غير الربحية ليست إجابات صحيحة.	pending_native_review	pending_reviewer_notes
q063	ar	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Hur stor del av arbetskraften jobbar i privat sektor i Sverige?	What share of the workforce works in Sweden's private sector?	ما نسبة القوة العاملة التي تعمل في القطاع الخاص في السويد؟	c	Cirka 70 procent	About 70 percent	حوالي 70 بالمئة	a: Cirka 30 procent | b: Cirka 50 procent | c: Cirka 70 procent | d: Cirka 95 procent	a: About 30 percent | b: About 50 percent | c: About 70 percent | d: About 95 percent	a: حوالي 30 بالمئة | b: حوالي 50 بالمئة | c: حوالي 70 بالمئة | d: حوالي 95 بالمئة	Rätt svar är cirka 70 procent. Den privata sektorn består av företag som ägs privat, till exempel butiker, restauranger, fabriker, byggföretag och andra företag, medan cirka 30 procent av dem som arbetar finns i offentlig sektor.	The correct answer is about 70 percent. The private sector consists of privately owned companies, such as shops, restaurants, factories, construction companies, and other businesses, while about 30 percent of people who work are in the public sector.	الإجابة الصحيحة هي حوالي 70 بالمئة. يتكون القطاع الخاص من شركات مملوكة ملكية خاصة، مثل المتاجر والمطاعم والمصانع وشركات البناء وشركات أخرى، بينما يعمل حوالي 30 بالمئة من العاملين في القطاع العام.	pending_native_review	pending_reviewer_notes
q064	ar	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Vad gör fackförbund på arbetsmarknaden?	What do trade unions do in the labour market?	ماذا تفعل النقابات العمالية في سوق العمل؟	a	De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar	They represent employees, negotiate wages, and can help members	تمثل الموظفين، وتتفاوض بشأن الأجور، ويمكنها مساعدة الأعضاء	a: De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar | b: De bestämmer vilka som får rösta i riksdagsval | c: De utser alla domare | d: De driver Sveriges ambassader	a: They represent employees, negotiate wages, and can help members | b: They decide who may vote in Riksdag elections | c: They appoint all judges | d: They run Sweden’s embassies	a: تمثل الموظفين، وتتفاوض بشأن الأجور، ويمكنها مساعدة الأعضاء | b: تقرر من يحق له التصويت في انتخابات البرلمان | c: تعيّن جميع القضاة | d: تدير سفارات السويد	Fackförbund är de anställdas organisationer på arbetsmarknaden. De arbetar för bättre villkor, förhandlar med arbetsgivare om löner och kan hjälpa en medlem som får problem på arbetet; de ansvarar inte för val, domare eller ambassader.	Trade unions are employees’ organizations in the labour market. They work for better conditions, negotiate wages with employers, and can help a member who has problems at work; they do not handle elections, judges, or embassies.	النقابات العمالية هي منظمات الموظفين في سوق العمل. تعمل من أجل شروط أفضل، وتتفاوض مع أصحاب العمل بشأن الأجور، ويمكنها مساعدة عضو يواجه مشكلات في العمل؛ ولا تتحمل مسؤولية الانتخابات أو القضاة أو السفارات.	pending_native_review	pending_reviewer_notes
q065	ar	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Hur bestäms löner i Sverige?	How are wages set in Sweden?	كيف تُحدد الأجور في السويد؟	a	Genom förhandlingar mellan arbetsmarknadens parter	Through negotiations between labour-market parties	من خلال مفاوضات بين أطراف سوق العمل	a: Genom förhandlingar mellan arbetsmarknadens parter | b: Av staten ensam | c: Genom kommunala val vart fjärde år | d: Genom domstolar i varje enskilt fall	a: Through negotiations between labour-market parties | b: By the state alone | c: Through municipal elections every four years | d: Through courts in each individual case	a: من خلال مفاوضات بين أطراف سوق العمل | b: من الدولة وحدها | c: من خلال الانتخابات البلدية كل أربع سنوات | d: من خلال المحاكم في كل حالة على حدة	I Sverige förhandlar fackförbund och arbetsgivarorganisationer om kollektivavtal som reglerar löner och arbetsvillkor. Löner bestäms därför genom förhandlingar mellan arbetsmarknadens parter, inte av staten ensam.	In Sweden, trade unions and employer organizations negotiate collective agreements that regulate wages and working conditions. Wages are therefore set through negotiations between labour-market parties, not by the state alone.	في السويد تتفاوض النقابات العمالية ومنظمات أصحاب العمل بشأن اتفاقيات جماعية تنظم الأجور وشروط العمل. لذلك تُحدد الأجور من خلال مفاوضات بين أطراف سوق العمل، وليس من الدولة وحدها.	pending_native_review	pending_reviewer_notes
q066	ar	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Lagar och regler på arbetsmarknaden	29	Varför finns lagar på arbetsmarknaden i Sverige?	Why does Sweden have labour-market laws?	لماذا توجد قوانين لسوق العمل في السويد؟	a	För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö	To protect employees’ rights and help create a safe work environment	لحماية حقوق الموظفين والمساعدة في خلق بيئة عمل آمنة	a: För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö | b: För att bestämma vem som blir statschef | c: För att styra EU:s fyra friheter | d: För att bestämma datumet för nationaldagen	a: To protect employees’ rights and help create a safe work environment | b: To decide who becomes head of state | c: To regulate the EU’s four freedoms | d: To decide the date of National Day	a: لحماية حقوق الموظفين والمساعدة في خلق بيئة عمل آمنة | b: لتحديد من يصبح رئيس الدولة | c: لتنظيم الحريات الأربع للاتحاد الأوروبي | d: لتحديد تاريخ اليوم الوطني	Lagar på arbetsmarknaden finns för att skydda de anställdas rättigheter och skapa en trygg arbetsmiljö. De kan handla om arbetstider, arbetsmiljö och semester, och arbetsgivare måste också betala avgifter till staten för de anställdas pension och sjukförsäkring.	Labour-market laws exist to protect employees’ rights and create a safe work environment. They can cover working hours, the work environment, and vacation, and employers must also pay fees to the state for employees’ pension and health insurance.	توجد قوانين سوق العمل لحماية حقوق الموظفين وخلق بيئة عمل آمنة. وقد تتعلق بساعات العمل وبيئة العمل والإجازات، كما يجب على أصحاب العمل دفع رسوم للدولة من أجل معاشات الموظفين وتأمينهم الصحي.	pending_native_review	pending_reviewer_notes
