id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q055	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Sexköpslagen	24	Vad gäller för att köpa sex i Sverige?	What applies to buying sex in Sweden?	لە سوید بۆ کڕینی سێکس چی دەگونجێت؟	a	Det är olagligt att köpa sex, men personen som säljer straffas inte	It is illegal to buy sex, but the person who sells it is not punished	کڕینی سێکس نایاساییە، بەڵام ئەو کەسەی دەیفرۆشێت سزا نادرێت	a: Det är olagligt att köpa sex, men personen som säljer straffas inte | b: Det är alltid lagligt att köpa sex | c: Både köpare och säljare straffas alltid lika | d: Lagen gäller bara företag	a: It is illegal to buy sex, but the person who sells it is not punished | b: It is always legal to buy sex | c: Buyer and seller are always punished equally | d: The law only applies to companies	a: کڕینی سێکس نایاساییە، بەڵام ئەو کەسەی دەیفرۆشێت سزا نادرێت | b: کڕینی سێکس هەمیشە یاساییە | c: کڕیار و فرۆشیار هەمیشە وەک یەک سزا دەدرێن | d: یاساکە تەنها بۆ کۆمپانیاکانە	Att köpa sex är olagligt i Sverige. Personen som köper sex kan straffas, men personen som säljer sex straffas inte; straffet riktas mot köparen för att markera att sexuellt utnyttjande mot betalning inte är acceptabelt.	Buying sex is illegal in Sweden. The person who buys sex can be punished, but the person who sells sex is not punished; punishment is directed at the buyer to show that sexual exploitation for payment is not acceptable.	کڕینی سێکس لە سوید نایاساییە. ئەو کەسەی سێکس دەکڕێت دەتوانرێت سزا بدرێت، بەڵام ئەو کەسەی دەیفرۆشێت سزا نادرێت؛ سزا لەسەر کڕیارە بۆ نیشاندانی ئەوەی کە بەکارهێنانی سێکسی بەرامبەر پارە پەسەند نییە.	pending_native_review	pending_reviewer_notes
q056	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	24	Sedan vilket år är barnkonventionen lag i Sverige?	Since what year has the Convention on the Rights of the Child been law in Sweden?	لە کام ساڵەوە کۆنڤانسیۆنی مافی منداڵ بووە یاسا لە سوید؟	c	2020	2020	2020	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	Barnkonventionen ska skydda alla barns mänskliga rättigheter. I Sverige har barnkonventionen varit lag sedan 2020, därför är 2020 rätt år.	The Convention on the Rights of the Child protects every child’s human rights. In Sweden, the convention has been law since 2020, so 2020 is the correct year.	کۆنڤانسیۆنی مافی منداڵ مافە مرۆییەکانی هەموو منداڵێک دەپارێزێت. لە سوید ئەم کۆنڤانسیۆنە لە ساڵی 2020ەوە یاسایە، بۆیە 2020 ساڵی ڕاستە.	pending_native_review	pending_reviewer_notes
q057	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	25	Vad beslutade Sverige som första land i världen 1979?	What did Sweden decide as the first country in the world in 1979?	سوید وەک یەکەم وڵات لە جیهاندا لە ساڵی 1979 چی بڕیار دا؟	a	Att det är förbjudet att slå barn	That hitting children is prohibited	ئەوەی لێدانی منداڵ قەدەغەیە	a: Att det är förbjudet att slå barn | b: Att barnkonventionen blev svensk lag | c: Att förbud mot våld bara gäller i skolan | d: Att barn inte omfattas av svensk lag	a: That hitting children is prohibited | b: That the Convention on the Rights of the Child became Swedish law | c: That bans on violence apply only at school | d: That children are not covered by Swedish law	a: ئەوەی لێدانی منداڵ قەدەغەیە | b: ئەوەی کۆنڤانسیۆنی مافی منداڵ بووە یاسای سوید | c: ئەوەی قەدەغەی توندوتیژی تەنها لە قوتابخانە دەگونجێت | d: ئەوەی منداڵان لە یاسای سویددا ناگرێنەوە	Allt våld mot barn är förbjudet både enligt barnkonventionen och svensk lag. År 1979 blev Sverige först i världen med att förbjuda att slå barn; barnkonventionen blev svensk lag först 2020, och förbudet gäller inte bara i skolan.	All violence against children is prohibited under both the Convention on the Rights of the Child and Swedish law. In 1979, Sweden became the first country in the world to prohibit hitting children; the convention became Swedish law only in 2020, and the ban is not limited to schools.	هەموو توندوتیژییەک دژ بە منداڵان بەپێی کۆنڤانسیۆنی مافی منداڵ و یاسای سوید قەدەغەیە. لە ساڵی 1979 سوید بووە یەکەم وڵات لە جیهاندا کە لێدانی منداڵی قەدەغە کرد؛ کۆنڤانسیۆنەکە تەنها لە 2020 بووە یاسای سوید، و قەدەغەکە تەنها لە قوتابخانە نییە.	pending_native_review	pending_reviewer_notes
q058	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilka är Sveriges fem nationella minoriteter?	Which groups are Sweden's five national minorities?	پێنج کەمینەی نەتەوەیی سوید کامانەن؟	a	Judar, romer, samer, sverigefinnar och tornedalingar	Jews, Roma, Sami, Sweden Finns, and Tornedalians	جولەکەکان، ڕۆماکان، سامییەکان، فینلەندییەکانی سوید و تۆرنێدالییەکان	a: Judar, romer, samer, sverigefinnar och tornedalingar | b: Danskar, norrmän, islänningar, tyskar och fransmän | c: Studenter, pensionärer, företagare, lärare och läkare | d: Stockholmare, göteborgare, malmöbor, uppsalabor och umeåbor	a: Jews, Roma, Sami, Sweden Finns, and Tornedalians | b: Danes, Norwegians, Icelanders, Germans, and French | c: Students, pensioners, entrepreneurs, teachers, and doctors | d: People from Stockholm, Gothenburg, Malmö, Uppsala, and Umeå	a: جولەکەکان، ڕۆماکان، سامییەکان، فینلەندییەکانی سوید و تۆرنێدالییەکان | b: دانمارکییەکان، نەرویجییەکان، ئایسلەندییەکان، ئەڵمانییەکان و فەرەنسییەکان | c: خوێندکاران، خانەنشینان، خاوەنکاران، مامۆستایان و پزیشکان | d: خەڵکی ستۆکهۆڵم، یۆتێبۆری، مالمۆ، ئۆپسالا و ئۆمێۆ	Sverige erkände år 2000 judar, romer, samer, sverigefinnar och tornedalingar som nationella minoriteter. De nationella minoriteterna har särskilt skydd och rätt att använda sina minoritetsspråk i kontakter med myndigheter, förskola och äldreomsorg.	In 2000, Sweden recognized Jews, Roma, Sami, Sweden Finns, and Tornedalians as national minorities. National minorities have special protection and the right to use their minority languages in contacts with authorities, preschool, and elderly care.	سوید لە ساڵی 2000دا جولەکەکان، ڕۆماکان، سامییەکان، فینلەندییەکانی سوید و تۆرنێدالییەکانی وەک کەمینەی نەتەوەیی ناساند. کەمینە نەتەوەییەکان پاراستنی تایبەتیان هەیە و مافیان هەیە زمانە کەمینەکانیان لە پەیوەندی لەگەڵ دەزگا، باخچەی منداڵان و چاودێری بەساڵاچووان بەکاربهێنن.	pending_native_review	pending_reviewer_notes
q059	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilken uppgift har Sametinget?	What is one task of the Sami Parliament?	یەکێک لە ئەرکەکانی پەرلەمانی سامی چییە؟	a	Att representera den samiska befolkningen i frågor om språk, kultur och identitet	To represent the Sami population on questions of language, culture, and identity	نوێنەرایەتی دانیشتوانی سامی لە پرسەکانی زمان، کلتوور و ناسنامە	a: Att representera den samiska befolkningen i frågor om språk, kultur och identitet | b: Att besluta statens budget | c: Att döma brottmål i domstol | d: Att samordna EU:s fyra friheter	a: To represent the Sami population on questions of language, culture, and identity | b: To decide the state budget | c: To judge criminal cases in court | d: To coordinate the EU’s four freedoms	a: نوێنەرایەتی دانیشتوانی سامی لە پرسەکانی زمان، کلتوور و ناسنامە | b: بڕیاردان لەسەر بودجەی دەوڵەت | c: دادگاییکردنی کەیسە تاوانییەکان لە دادگا | d: هاوئاهەنگکردنی چوار ئازادییەکانی یەکێتی ئەوروپا	Samerna är ett erkänt urfolk i Sverige och har ett eget folkvalt parlament, Sametinget. Sametinget representerar den samiska befolkningen i frågor om språk, kultur och identitet och är ett rådgivande organ med vissa myndighetsuppgifter.	The Sami are a recognized Indigenous people in Sweden and have their own elected parliament, the Sami Parliament. The Sami Parliament represents the Sami population on questions of language, culture, and identity and is an advisory body with some public-authority tasks.	سامییەکان گەلی ڕەسەنی ناسراون لە سوید و پەرلەمانی هەڵبژێردراوی خۆیان هەیە، واتە پەرلەمانی سامی. پەرلەمانی سامی نوێنەرایەتی دانیشتوانی سامی دەکات لە پرسەکانی زمان، کلتوور و ناسنامە و دامەزراوەیەکی ڕاوێژکارییە بە هەندێک ئەرکی دەزگای گشتی.	pending_native_review	pending_reviewer_notes
q060	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Hbtqi-personer	26	Vad gäller för äktenskap mellan personer av samma kön i Sverige?	What applies to marriage between people of the same sex in Sweden?	لە سوید بۆ هاوسەرگیری نێوان کەسانی هەمان ڕەگەز چی دەگونجێت؟	a	Det är tillåtet att gifta sig med en person av samma kön	It is permitted to marry a person of the same sex	ڕێگەپێدراوە هاوسەرگیری لەگەڵ کەسێکی هەمان ڕەگەز بکرێت	a: Det är tillåtet att gifta sig med en person av samma kön | b: Det är förbjudet att gifta sig med en person av samma kön | c: Det är bara tillåtet att leva tillsammans, inte att gifta sig | d: Det är tillåtet bara om en myndighet ger dispens	a: It is permitted to marry a person of the same sex | b: It is prohibited to marry a person of the same sex | c: It is only permitted to live together, not to marry | d: It is permitted only if an agency grants an exemption	a: ڕێگەپێدراوە هاوسەرگیری لەگەڵ کەسێکی هەمان ڕەگەز بکرێت | b: هاوسەرگیری لەگەڵ کەسێکی هەمان ڕەگەز قەدەغەیە | c: تەنها ژیان پێکەوە ڕێگەپێدراوە، نەک هاوسەرگیری | d: تەنها ئەگەر دەزگایەک مۆڵەت بدات ڕێگەپێدراوە	Rätt svar är att det är tillåtet att gifta sig med en person av samma kön. Rätten att leva med vem man vill är skyddad i lag, och diskriminering på grund av sexuell läggning, könsidentitet och könsuttryck är förbjuden enligt diskrimineringslagen.	The correct answer is that it is permitted to marry a person of the same sex. The right to live with whomever one wants is protected by law, and discrimination based on sexual orientation, gender identity, and gender expression is prohibited under the Discrimination Act.	وەڵامی ڕاست ئەوەیە کە ڕێگەپێدراوە هاوسەرگیری لەگەڵ کەسێکی هەمان ڕەگەز بکرێت. مافی ژیان لەگەڵ ئەو کەسەی مرۆڤ دەیەوێت بە یاسا پارێزراوە، و جیاکاری بەهۆی ئاراستەی سێکسی، ناسنامەی ڕەگەزی و دەربڕینی ڕەگەزی بەپێی یاسای دژەجیاکاری قەدەغەیە.	pending_native_review	pending_reviewer_notes
q061	ckb	7	Ch. 07 · Human rights	Mänskliga rättigheter	Arbetet mot diskriminering	26	Vad är en uppgift för Diskrimineringsombudsmannen (DO)?	What is one role of the Equality Ombudsman (DO)?	یەکێک لە ئەرکەکانی ئۆمبودسمانی جیاکاری (DO) چییە؟	a	Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs	To work for equal rights for everyone and make sure the Discrimination Act is followed	کارکردن بۆ مافی یەکسانی هەمووان و دڵنیابوون لەوەی یاسای دژەجیاکاری پەیڕەو دەکرێت	a: Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs | b: Att se till att skulder blir betalda och besluta om skuldsanering | c: Att försvara Sverige militärt | d: Att samordna regeringssamarbete mellan de nordiska länderna	a: To work for equal rights for everyone and make sure the Discrimination Act is followed | b: To make sure debts are paid and decide on debt restructuring | c: To defend Sweden militarily | d: To coordinate government cooperation between the Nordic countries	a: کارکردن بۆ مافی یەکسانی هەمووان و دڵنیابوون لەوەی یاسای دژەجیاکاری پەیڕەو دەکرێت | b: دڵنیابوون لەوەی قەرزەکان دەدرێنەوە و بڕیاردان لەسەر ڕێکخستنەوەی قەرز | c: بەرگریکردنی سوید بە شێوەی سەربازی | d: ڕێکخستنی هاوکاری حکومەتی لەنێوان وڵاتانی باکووردا	Diskrimineringsombudsmannen (DO) är en statlig myndighet som arbetar för allas lika rättigheter och möjligheter. DO ska se till att diskrimineringslagen följs; skulder, militärt försvar och nordiskt regeringssamarbete hör till andra aktörer.	The Equality Ombudsman (DO) is a government agency that works for equal rights and opportunities for everyone. DO makes sure the Discrimination Act is followed; debts, military defence, and Nordic government cooperation belong to other actors.	ئۆمبودسمانی جیاکاری (DO) دەزگایەکی حکومییە کە بۆ ماف و هەلی یەکسان بۆ هەمووان کار دەکات. DO دڵنیا دەبێت کە یاسای دژەجیاکاری پەیڕەو دەکرێت؛ قەرز، بەرگری سەربازی و هاوکاری حکومەتی نۆردی هی ئەکتەرانی ترن.	pending_native_review	pending_reviewer_notes
q062	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Vad menas med offentlig sektor i Sverige?	What is the public sector in Sweden?	کەرتی گشتی لە سوید کام خزمەتگوزاری و چالاکییانە دەگرێتەوە؟	a	Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter	Services and activities that the state, regions, and municipalities are responsible for and fund through taxes	خزمەتگوزاری و چالاکییەکانی دەوڵەت، هەرێمەکان و شارەوانییەکان بەرپرسیارن لێیان و بە باج دابین دەکرێن	a: Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter | b: Alla privatägda företag | c: Endast banker och försäkringsbolag | d: Bara ideella föreningar	a: Services and activities that the state, regions, and municipalities are responsible for and fund through taxes | b: All privately owned companies | c: Only banks and insurance companies | d: Only non-profit associations	a: خزمەتگوزاری و چالاکییەکانی دەوڵەت، هەرێمەکان و شارەوانییەکان بەرپرسیارن لێیان و بە باج دابین دەکرێن | b: هەموو کۆمپانیا تایبەتییەکان | c: تەنها بانک و کۆمپانیاکانی بیمە | d: تەنها ڕێکخراوە قازانج نەویستەکان	Offentlig sektor är verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter. Dit hör till exempel sjukvårdspersonal, lärare, barnskötare, polis och brandman; privata företag, banker och ideella föreningar är därför fel svar.	The public sector consists of services and activities that the state, regions, and municipalities are responsible for and fund through taxes. Examples include health-care staff, teachers, childcare workers, police, and firefighters; private companies, banks, and non-profit associations are therefore wrong answers.	کەرتی گشتی لە سوید ئەو خزمەتگوزاری و چالاکییانە دەگرێتەوە کە دەوڵەت، هەرێمەکان و شارەوانییەکان بەرپرسیارن لێیان و بە باج دابین دەکرێن. نموونەکانی بریتین لە کارمەندانی تەندروستی، مامۆستا، پەروەردەکاری منداڵان، پۆلیس و ئاگرکوژێنەر؛ بۆیە کۆمپانیا تایبەتی، بانک و ڕێکخراوی قازانج نەویست وەڵامی ڕاست نین.	pending_native_review	pending_reviewer_notes
q063	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Hur stor del av arbetskraften jobbar i privat sektor i Sverige?	What share of the workforce works in Sweden's private sector?	چەند بەشی هێزی کاری سوید لە کەرتی تایبەت کار دەکات؟	c	Cirka 70 procent	About 70 percent	نزیکەی 70 لەسەد	a: Cirka 30 procent | b: Cirka 50 procent | c: Cirka 70 procent | d: Cirka 95 procent	a: About 30 percent | b: About 50 percent | c: About 70 percent | d: About 95 percent	a: نزیکەی 30 لەسەد | b: نزیکەی 50 لەسەد | c: نزیکەی 70 لەسەد | d: نزیکەی 95 لەسەد	Rätt svar är cirka 70 procent. Den privata sektorn består av företag som ägs privat, till exempel butiker, restauranger, fabriker, byggföretag och andra företag, medan cirka 30 procent av dem som arbetar finns i offentlig sektor.	The correct answer is about 70 percent. The private sector consists of privately owned companies, such as shops, restaurants, factories, construction companies, and other businesses, while about 30 percent of people who work are in the public sector.	وەڵامی ڕاست نزیکەی 70 لەسەدە. کەرتی تایبەت لە کۆمپانیا تایبەتییەکان پێکدێت، وەک دوکان، چێشتخانە، کارگە، کۆمپانیای بیناسازی و کۆمپانیای تر، لە کاتێکدا نزیکەی 30 لەسەدی ئەوانەی کار دەکەن لە کەرتی گشتیدان.	pending_native_review	pending_reviewer_notes
q064	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Vad gör fackförbund på arbetsmarknaden?	What do trade unions do in the labour market?	یەکێتییە کرێکارییەکان لە بازاڕی کاردا چی دەکەن؟	a	De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar	They represent employees, negotiate wages, and can help members	نوێنەرایەتی کارمەندان دەکەن، لەسەر مووچە گفتوگۆ دەکەن و دەتوانن یارمەتی ئەندامان بدەن	a: De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar | b: De bestämmer vilka som får rösta i riksdagsval | c: De utser alla domare | d: De driver Sveriges ambassader	a: They represent employees, negotiate wages, and can help members | b: They decide who may vote in Riksdag elections | c: They appoint all judges | d: They run Sweden’s embassies	a: نوێنەرایەتی کارمەندان دەکەن، لەسەر مووچە گفتوگۆ دەکەن و دەتوانن یارمەتی ئەندامان بدەن | b: بڕیار دەدەن کێ دەتوانێت لە هەڵبژاردنی ڕیکسداگدا دەنگ بدات | c: هەموو دادوەران دادەنێن | d: باڵیۆزخانەکانی سوید بەڕێوە دەبەن	Fackförbund är de anställdas organisationer på arbetsmarknaden. De arbetar för bättre villkor, förhandlar med arbetsgivare om löner och kan hjälpa en medlem som får problem på arbetet; de ansvarar inte för val, domare eller ambassader.	Trade unions are employees’ organizations in the labour market. They work for better conditions, negotiate wages with employers, and can help a member who has problems at work; they do not handle elections, judges, or embassies.	یەکێتییە کرێکارییەکان ڕێکخراوی کارمەندانن لە بازاڕی کاردا. ئەوان بۆ مەرجی باشتر کار دەکەن، لەگەڵ خاوەنکاران لەسەر مووچە گفتوگۆ دەکەن و دەتوانن یارمەتی ئەندامێک بدەن کە لە کاردا کێشەی هەیە؛ بەرپرسی هەڵبژاردن، دادوەر یان باڵیۆزخانە نین.	pending_native_review	pending_reviewer_notes
q065	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Hur bestäms löner i Sverige?	How are wages set in Sweden?	مووچە لە سوید چۆن دیاری دەکرێت؟	a	Genom förhandlingar mellan arbetsmarknadens parter	Through negotiations between labour-market parties	لە ڕێگەی گفتوگۆ لەنێوان لایەنەکانی بازاڕی کاردا	a: Genom förhandlingar mellan arbetsmarknadens parter | b: Av staten ensam | c: Genom kommunala val vart fjärde år | d: Genom domstolar i varje enskilt fall	a: Through negotiations between labour-market parties | b: By the state alone | c: Through municipal elections every four years | d: Through courts in each individual case	a: لە ڕێگەی گفتوگۆ لەنێوان لایەنەکانی بازاڕی کاردا | b: تەنها لەلایەن دەوڵەتەوە | c: لە ڕێگەی هەڵبژاردنی شارەوانی هەر چوار ساڵ جارێک | d: لە ڕێگەی دادگاکان لە هەر کەیسێکدا بە جیا	I Sverige förhandlar fackförbund och arbetsgivarorganisationer om kollektivavtal som reglerar löner och arbetsvillkor. Löner bestäms därför genom förhandlingar mellan arbetsmarknadens parter, inte av staten ensam.	In Sweden, trade unions and employer organizations negotiate collective agreements that regulate wages and working conditions. Wages are therefore set through negotiations between labour-market parties, not by the state alone.	لە سوید، یەکێتییە کرێکارییەکان و ڕێکخراوەکانی خاوەنکاران لەسەر ڕێککەوتنی کۆلەکتیڤ گفتوگۆ دەکەن کە مووچە و مەرجەکانی کار ڕێک دەخات. بۆیە مووچە لە ڕێگەی گفتوگۆ لەنێوان لایەنەکانی بازاڕی کاردا دیاری دەکرێت، نەک تەنها لەلایەن دەوڵەتەوە.	pending_native_review	pending_reviewer_notes
q066	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Lagar och regler på arbetsmarknaden	29	Varför finns lagar på arbetsmarknaden i Sverige?	Why does Sweden have labour-market laws?	بۆچی لە سوید یاساکانی بازاڕی کار هەن؟	a	För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö	To protect employees’ rights and help create a safe work environment	بۆ پاراستنی مافەکانی کارمەندان و یارمەتیدان بە دروستکردنی ژینگەی کاری ئارام	a: För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö | b: För att bestämma vem som blir statschef | c: För att styra EU:s fyra friheter | d: För att bestämma datumet för nationaldagen	a: To protect employees’ rights and help create a safe work environment | b: To decide who becomes head of state | c: To regulate the EU’s four freedoms | d: To decide the date of National Day	a: بۆ پاراستنی مافەکانی کارمەندان و یارمەتیدان بە دروستکردنی ژینگەی کاری ئارام | b: بۆ دیاریکردنی ئەوەی کێ دەبێتە سەرۆکی وڵات | c: بۆ ڕێکخستنی چوار ئازادییەکەی یەکێتیی ئەوروپا | d: بۆ دیاریکردنی ڕێکەوتی ڕۆژی نیشتمانی	Lagar på arbetsmarknaden finns för att skydda de anställdas rättigheter och skapa en trygg arbetsmiljö. De kan handla om arbetstider, arbetsmiljö och semester, och arbetsgivare måste också betala avgifter till staten för de anställdas pension och sjukförsäkring.	Labour-market laws exist to protect employees’ rights and create a safe work environment. They can cover working hours, the work environment, and vacation, and employers must also pay fees to the state for employees’ pension and health insurance.	یاساکانی بازاڕی کار بۆ پاراستنی مافەکانی کارمەندان و دروستکردنی ژینگەی کاری ئارام هەن. دەتوانن پەیوەندیدار بن بە کاتژمێرەکانی کار، ژینگەی کار و پشووی ساڵانە، و خاوەنکاران دەبێت پارەش بدەن بە دەوڵەت بۆ خانەنشینی و بیمەی تەندروستی کارمەندان.	pending_native_review	pending_reviewer_notes
q067	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	A-kassan	29	Vilket stöd kan A-kassan ge arbetslösa medlemmar?	What support can A-kassan provide to unemployed members?	A-kassan دەتوانێت چ جۆرە پشتیوانییەک بدات بە ئەندامانی بێکار؟	a	Den kan betala ut arbetslöshetsersättning till medlemmar	It can pay unemployment benefits to members	دەتوانێت قەرەبووی بێکاری بدات بە ئەندامان	a: Den kan betala ut arbetslöshetsersättning till medlemmar | b: En myndighet som kontrollerar arbetsmiljöer | c: Den bestämmer alla löner i Sverige | d: Den granskar public service-program	a: It can pay unemployment benefits to members | b: A government agency that inspects work environments | c: It sets all wages in Sweden | d: It reviews public-service programmes	a: دەتوانێت قەرەبووی بێکاری بدات بە ئەندامان | b: دەزگایەکی حکومی کە ژینگەکانی کار پشکنین دەکات | c: هەموو مووچەکان لە سوید دیاری دەکات | d: بەرنامەکانی خزمەتگوزاری گشتی پێداچوونەوە دەکات	Arbetslöshetsförsäkringen kan ge en arbetslös person inkomst under tiden personen söker arbete. A-kassan kan betala ut arbetslöshetsersättning till medlemmar, men ersättning kräver bland annat tillräckligt arbete under en bestämd period och aktivt arbetssökande.	Unemployment insurance can provide income while a person is looking for work. A-kassan can pay unemployment benefits to members, but compensation requires, among other things, enough work during a set period and active job seeking.	بیمەی بێکاری دەتوانێت داهات بدات بە کەسێکی بێکار لەو ماوەیەدا کە بەدوای کار دەگەڕێت. A-kassan دەتوانێت قەرەبووی بێکاری بدات بە ئەندامان، بەڵام قەرەبوو پێویستی بە شتی وەک کاری پێویست لە ماوەیەکی دیاریکراو و گەڕانی چالاکانە بەدوای کاردا هەیە.	pending_native_review	pending_reviewer_notes
q068	ckb	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Privatekonomi i Sverige	29	Hur hjälper Kronofogdemyndigheten till med skulder?	How does the Swedish Enforcement Authority help with debts?	دەزگای جێبەجێکردنی سویدی چۆن لە قەرزەکاندا یارمەتی دەدات؟	a	Den ser till att skulder blir betalda och kan hjälpa till med skuldsanering	It makes sure debts are paid and can help with debt restructuring	دڵنیا دەبێت قەرزەکان دەدرێنەوە و دەتوانێت لە ڕێکخستنەوەی قەرزدا یارمەتی بدات	a: Den ser till att skulder blir betalda och kan hjälpa till med skuldsanering | b: Att förhandla om kollektivavtal mellan arbetsgivare och fackförbund | c: Att betala ut barnbidrag och pensioner | d: Att granska public service-företagens program	a: It makes sure debts are paid and can help with debt restructuring | b: To negotiate collective agreements between employers and trade unions | c: To pay child allowances and pensions | d: To review public-service companies’ programmes	a: دڵنیا دەبێت قەرزەکان دەدرێنەوە و دەتوانێت لە ڕێکخستنەوەی قەرزدا یارمەتی بدات | b: گفتوگۆکردن لەسەر ڕێککەوتنی کۆلەکتیڤ لەنێوان خاوەنکاران و یەکێتییە کرێکارییەکاندا | c: دانی یارمەتی منداڵان و خانەنشینی | d: پێداچوونەوە بە بەرنامەکانی کۆمپانیاکانی خزمەتگوزاری گشتی	Kronofogdemyndigheten är en statlig myndighet som ser till att skulder blir betalda. Myndigheten kan också hjälpa personer med stora skulder att få ordning på ekonomin genom skuldsanering; kollektivavtal, bidrag och public service hör till andra delar av samhället.	The Swedish Enforcement Authority is a government agency that makes sure debts are paid. It can also help people with large debts get their finances in order through debt restructuring; collective agreements, benefits, and public service belong to other parts of society.	دەزگای جێبەجێکردنی سویدی دەزگایەکی حکومییە کە دڵنیا دەبێت قەرزەکان دەدرێنەوە. هەروەها دەتوانێت یارمەتی کەسانی خاوەن قەرزی زۆر بدات بۆ ڕێکخستنی داراییان لە ڕێگەی ڕێکخستنەوەی قەرز؛ ڕێککەوتنی کۆلەکتیڤ، یارمەتی و خزمەتگوزاری گشتی هی بەشەکانی تری کۆمەڵگان.	pending_native_review	pending_reviewer_notes
q069	ckb	9	Ch. 09 · The welfare society	Välfärdssamhället	Skatter för Sveriges välfärd	30	Vilken roll har skatter i Sveriges välfärd?	What role do taxes have in Sweden's welfare system?	باج لە سیستەمی خۆشگوزەرانی سویددا چ ڕۆڵێکی هەیە؟	a	De gör att många tjänster kan finansieras gemensamt	They make it possible to finance many services collectively	وا دەکەن زۆر خزمەتگوزاری بە هاوبەشی دارایی بۆ دابین بکرێت	a: De gör att många tjänster kan finansieras gemensamt | b: De ersätter regionernas och kommunernas ansvar | c: De används bara för privata bostadslån | d: De betalas bara av personer som arbetar	a: They make it possible to finance many services collectively | b: They replace the responsibilities of regions and municipalities | c: They are used only for private mortgages | d: They are paid only by people who work	a: وا دەکەن زۆر خزمەتگوزاری بە هاوبەشی دارایی بۆ دابین بکرێت | b: جێگەی بەرپرسیارێتی هەرێمەکان و شارەوانییەکان دەگرنەوە | c: تەنها بۆ قەرزی خانووی تایبەتی بەکاردەهێنرێن | d: تەنها ئەو کەسانەی کار دەکەن دەیان دەدەن	En stor del av pengarna till välfärden kommer från skatter. Skatterna gör att viktiga tjänster som skola, sjukvård och vägar kan finansieras gemensamt; de ersätter inte regionernas och kommunernas ansvar och betalas inte bara av personer som arbetar.	A large share of welfare funding comes from taxes. Taxes make it possible to finance important services such as schools, health care, and roads collectively; they do not replace the responsibilities of regions and municipalities, and they are not paid only by people who work.	بەشێکی زۆری پارەی خۆشگوزەرانی لە باجەوە دێت. باج وا دەکات خزمەتگوزاری گرنگ وەک قوتابخانە، چاودێری تەندروستی و ڕێگاوبان بە هاوبەشی دارایی بۆ دابین بکرێن؛ باج جێگەی بەرپرسیارێتی هەرێمەکان و شارەوانییەکان ناگرێتەوە و تەنها لەلایەن کەسانی کارکەرەوە نادرێت.	pending_native_review	pending_reviewer_notes
