id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q054	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Könsrelaterat våld och förtryck	23	Vad gäller för våld i nära relationer och hedersrelaterat våld och förtryck i Sverige?	What applies to violence in close relationships and honour-related violence and oppression in Sweden?	Що стосується насильства в близьких стосунках та насильства й утиску, пов’язаних із честю, у Швеції?	a	Det är brottsligt enligt svensk lag	They are crimes under Swedish law	Це є злочином за шведським законом	a: Det är brottsligt enligt svensk lag | b: Det är alltid en privat familjefråga och inte ett brott | c: Hedersrelaterat våld kan bara drabba vuxna kvinnor | d: Barnäktenskap är tillåtet om familjen samtycker	a: They are crimes under Swedish law | b: They are always private family matters and not crimes | c: Honour-related violence can affect only adult women | d: Child marriage is allowed if the family agrees	a: Це є злочином за шведським законом | b: Це завжди приватна сімейна справа, а не злочин | c: Насильство, пов’язане з честю, може стосуватися лише дорослих жінок | d: Дитячий шлюб дозволений, якщо сім’я погоджується	Rätt svar är att våld i nära relationer och hedersrelaterat våld och förtryck är brottsligt enligt svensk lag. Sexuellt våld, hård kontroll, tvångsäktenskap och barnäktenskap är exempel på sådant våld eller förtryck, vilket gör de andra alternativen fel.	The correct answer is that violence in close relationships and honour-related violence and oppression are crimes under Swedish law. Sexual violence, strict control, forced marriage, and child marriage are examples of this violence or oppression, which makes the other alternatives incorrect.	Правильна відповідь: насильство в близьких стосунках, а також насильство й утиск, пов’язані з честю, є злочинами за шведським законом. Сексуальне насильство, жорсткий контроль, примусовий шлюб і дитячий шлюб є прикладами такого насильства або утиску, тому інші варіанти неправильні.	pending_native_review	pending_reviewer_notes
q055	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Sexköpslagen	24	Vad gäller för att köpa sex i Sverige?	What applies to buying sex in Sweden?	Що стосується купівлі сексу у Швеції?	a	Det är olagligt att köpa sex, men personen som säljer straffas inte	It is illegal to buy sex, but the person who sells it is not punished	Купувати секс незаконно, але особа, яка його продає, не карається	a: Det är olagligt att köpa sex, men personen som säljer straffas inte | b: Det är alltid lagligt att köpa sex | c: Både köpare och säljare straffas alltid lika | d: Lagen gäller bara företag	a: It is illegal to buy sex, but the person who sells it is not punished | b: It is always legal to buy sex | c: Buyer and seller are always punished equally | d: The law only applies to companies	a: Купувати секс незаконно, але особа, яка його продає, не карається | b: Купувати секс завжди законно | c: Покупець і продавець завжди караються однаково | d: Закон стосується лише компаній	Att köpa sex är olagligt i Sverige. Personen som köper sex kan straffas, men personen som säljer sex straffas inte; straffet riktas mot köparen för att markera att sexuellt utnyttjande mot betalning inte är acceptabelt.	Buying sex is illegal in Sweden. The person who buys sex can be punished, but the person who sells sex is not punished; punishment is directed at the buyer to show that sexual exploitation for payment is not acceptable.	Купувати секс у Швеції незаконно. Людину, яка купує секс, можуть покарати, але людина, яка продає секс, не карається; покарання спрямоване на покупця, щоб показати, що сексуальна експлуатація за оплату є неприйнятною.	pending_native_review	pending_reviewer_notes
q056	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	24	Sedan vilket år är barnkonventionen lag i Sverige?	Since what year has the Convention on the Rights of the Child been law in Sweden?	З якого року Конвенція про права дитини є законом у Швеції?	c	2020	2020	2020	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	Barnkonventionen ska skydda alla barns mänskliga rättigheter. I Sverige har barnkonventionen varit lag sedan 2020, därför är 2020 rätt år.	The Convention on the Rights of the Child protects every child’s human rights. In Sweden, the convention has been law since 2020, so 2020 is the correct year.	Конвенція про права дитини захищає права людини всіх дітей. У Швеції ця конвенція є законом з 2020 року, тому 2020 — правильний рік.	pending_native_review	pending_reviewer_notes
q057	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	25	Vad beslutade Sverige som första land i världen 1979?	What did Sweden decide as the first country in the world in 1979?	Що Швеція вирішила як перша країна у світі у 1979 році?	a	Att det är förbjudet att slå barn	That hitting children is prohibited	Що бити дітей заборонено	a: Att det är förbjudet att slå barn | b: Att barnkonventionen blev svensk lag | c: Att förbud mot våld bara gäller i skolan | d: Att barn inte omfattas av svensk lag	a: That hitting children is prohibited | b: That the Convention on the Rights of the Child became Swedish law | c: That bans on violence apply only at school | d: That children are not covered by Swedish law	a: Що бити дітей заборонено | b: Що Конвенція про права дитини стала шведським законом | c: Що заборона насильства діє лише в школі | d: Що діти не охоплені шведським законом	Allt våld mot barn är förbjudet både enligt barnkonventionen och svensk lag. År 1979 blev Sverige först i världen med att förbjuda att slå barn; barnkonventionen blev svensk lag först 2020, och förbudet gäller inte bara i skolan.	All violence against children is prohibited under both the Convention on the Rights of the Child and Swedish law. In 1979, Sweden became the first country in the world to prohibit hitting children; the convention became Swedish law only in 2020, and the ban is not limited to schools.	Будь-яке насильство щодо дітей заборонене як Конвенцією про права дитини, так і шведським законом. У 1979 році Швеція стала першою країною у світі, яка заборонила бити дітей; конвенція стала шведським законом лише у 2020 році, а заборона не обмежується школою.	pending_native_review	pending_reviewer_notes
q058	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilka är Sveriges fem nationella minoriteter?	Which groups are Sweden's five national minorities?	Які п’ять національних меншин Швеції?	a	Judar, romer, samer, sverigefinnar och tornedalingar	Jews, Roma, Sami, Sweden Finns, and Tornedalians	Євреї, роми, саами, шведські фіни та торнедальці	a: Judar, romer, samer, sverigefinnar och tornedalingar | b: Danskar, norrmän, islänningar, tyskar och fransmän | c: Studenter, pensionärer, företagare, lärare och läkare | d: Stockholmare, göteborgare, malmöbor, uppsalabor och umeåbor	a: Jews, Roma, Sami, Sweden Finns, and Tornedalians | b: Danes, Norwegians, Icelanders, Germans, and French | c: Students, pensioners, entrepreneurs, teachers, and doctors | d: People from Stockholm, Gothenburg, Malmö, Uppsala, and Umeå	a: Євреї, роми, саами, шведські фіни та торнедальці | b: Данці, норвежці, ісландці, німці та французи | c: Студенти, пенсіонери, підприємці, вчителі та лікарі | d: Люди зі Стокгольма, Гетеборга, Мальме, Уппсали та Умео	Sverige erkände år 2000 judar, romer, samer, sverigefinnar och tornedalingar som nationella minoriteter. De nationella minoriteterna har särskilt skydd och rätt att använda sina minoritetsspråk i kontakter med myndigheter, förskola och äldreomsorg.	In 2000, Sweden recognized Jews, Roma, Sami, Sweden Finns, and Tornedalians as national minorities. National minorities have special protection and the right to use their minority languages in contacts with authorities, preschool, and elderly care.	У 2000 році Швеція визнала євреїв, ромів, саамів, шведських фінів і торнедальців національними меншинами. Національні меншини мають особливий захист і право використовувати свої мови меншин у контактах з органами влади, дошкільною освітою та доглядом за літніми людьми.	pending_native_review	pending_reviewer_notes
q059	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilken uppgift har Sametinget?	What is one task of the Sami Parliament?	Яке одне із завдань Саамського парламенту?	a	Att representera den samiska befolkningen i frågor om språk, kultur och identitet	To represent the Sami population on questions of language, culture, and identity	Представляти саамське населення у питаннях мови, культури та ідентичності	a: Att representera den samiska befolkningen i frågor om språk, kultur och identitet | b: Att besluta statens budget | c: Att döma brottmål i domstol | d: Att samordna EU:s fyra friheter	a: To represent the Sami population on questions of language, culture, and identity | b: To decide the state budget | c: To judge criminal cases in court | d: To coordinate the EU’s four freedoms	a: Представляти саамське населення у питаннях мови, культури та ідентичності | b: Вирішувати державний бюджет | c: Судити кримінальні справи в суді | d: Координувати чотири свободи ЄС	Samerna är ett erkänt urfolk i Sverige och har ett eget folkvalt parlament, Sametinget. Sametinget representerar den samiska befolkningen i frågor om språk, kultur och identitet och är ett rådgivande organ med vissa myndighetsuppgifter.	The Sami are a recognized Indigenous people in Sweden and have their own elected parliament, the Sami Parliament. The Sami Parliament represents the Sami population on questions of language, culture, and identity and is an advisory body with some public-authority tasks.	Саами є визнаним корінним народом у Швеції та мають власний виборний парламент — Саамський парламент. Він представляє саамське населення у питаннях мови, культури та ідентичності й є дорадчим органом з деякими завданнями державної установи.	pending_native_review	pending_reviewer_notes
q060	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Hbtqi-personer	26	Vad gäller för äktenskap mellan personer av samma kön i Sverige?	What applies to marriage between people of the same sex in Sweden?	Що стосується шлюбу між людьми однієї статі у Швеції?	a	Det är tillåtet att gifta sig med en person av samma kön	It is permitted to marry a person of the same sex	Дозволено одружуватися з людиною тієї самої статі	a: Det är tillåtet att gifta sig med en person av samma kön | b: Det är förbjudet att gifta sig med en person av samma kön | c: Det är bara tillåtet att leva tillsammans, inte att gifta sig | d: Det är tillåtet bara om en myndighet ger dispens	a: It is permitted to marry a person of the same sex | b: It is prohibited to marry a person of the same sex | c: It is only permitted to live together, not to marry | d: It is permitted only if an agency grants an exemption	a: Дозволено одружуватися з людиною тієї самої статі | b: Заборонено одружуватися з людиною тієї самої статі | c: Дозволено лише жити разом, але не одружуватися | d: Дозволено лише якщо орган влади надасть виняток	Rätt svar är att det är tillåtet att gifta sig med en person av samma kön. Rätten att leva med vem man vill är skyddad i lag, och diskriminering på grund av sexuell läggning, könsidentitet och könsuttryck är förbjuden enligt diskrimineringslagen.	The correct answer is that it is permitted to marry a person of the same sex. The right to live with whomever one wants is protected by law, and discrimination based on sexual orientation, gender identity, and gender expression is prohibited under the Discrimination Act.	Правильна відповідь: дозволено одружуватися з людиною тієї самої статі. Право жити з тим, з ким людина хоче, захищене законом, а дискримінація за сексуальною орієнтацією, гендерною ідентичністю та гендерним самовираженням заборонена Законом про дискримінацію.	pending_native_review	pending_reviewer_notes
q061	uk	7	Ch. 07 · Human rights	Mänskliga rättigheter	Arbetet mot diskriminering	26	Vad är en uppgift för Diskrimineringsombudsmannen (DO)?	What is one role of the Equality Ombudsman (DO)?	Яке одне із завдань Омбудсмана з питань дискримінації (DO)?	a	Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs	To work for equal rights for everyone and make sure the Discrimination Act is followed	Працювати заради рівних прав для всіх і стежити, щоб Закон про дискримінацію виконувався	a: Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs | b: Att se till att skulder blir betalda och besluta om skuldsanering | c: Att försvara Sverige militärt | d: Att samordna regeringssamarbete mellan de nordiska länderna	a: To work for equal rights for everyone and make sure the Discrimination Act is followed | b: To make sure debts are paid and decide on debt restructuring | c: To defend Sweden militarily | d: To coordinate government cooperation between the Nordic countries	a: Працювати заради рівних прав для всіх і стежити, щоб Закон про дискримінацію виконувався | b: Стежити, щоб борги були сплачені, і вирішувати питання реструктуризації боргів | c: Захищати Швецію військовим шляхом | d: Координувати урядову співпрацю між північними країнами	Diskrimineringsombudsmannen (DO) är en statlig myndighet som arbetar för allas lika rättigheter och möjligheter. DO ska se till att diskrimineringslagen följs; skulder, militärt försvar och nordiskt regeringssamarbete hör till andra aktörer.	The Equality Ombudsman (DO) is a government agency that works for equal rights and opportunities for everyone. DO makes sure the Discrimination Act is followed; debts, military defence, and Nordic government cooperation belong to other actors.	Омбудсман з питань дискримінації (DO) — це державний орган, який працює заради рівних прав і можливостей для всіх. DO стежить, щоб Закон про дискримінацію виконувався; борги, військова оборона та урядова співпраця північних країн належать до інших суб’єктів.	pending_native_review	pending_reviewer_notes
q062	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Vad menas med offentlig sektor i Sverige?	What is the public sector in Sweden?	Які послуги й види діяльності охоплює державний сектор у Швеції?	a	Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter	Services and activities that the state, regions, and municipalities are responsible for and fund through taxes	Послуги й види діяльності, за які відповідають держава, регіони та муніципалітети і які фінансуються з податків	a: Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter | b: Alla privatägda företag | c: Endast banker och försäkringsbolag | d: Bara ideella föreningar	a: Services and activities that the state, regions, and municipalities are responsible for and fund through taxes | b: All privately owned companies | c: Only banks and insurance companies | d: Only non-profit associations	a: Послуги й види діяльності, за які відповідають держава, регіони та муніципалітети і які фінансуються з податків | b: Усі приватні компанії | c: Лише банки та страхові компанії | d: Лише неприбуткові об’єднання	Offentlig sektor är verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter. Dit hör till exempel sjukvårdspersonal, lärare, barnskötare, polis och brandman; privata företag, banker och ideella föreningar är därför fel svar.	The public sector consists of services and activities that the state, regions, and municipalities are responsible for and fund through taxes. Examples include health-care staff, teachers, childcare workers, police, and firefighters; private companies, banks, and non-profit associations are therefore wrong answers.	Державний сектор у Швеції охоплює послуги й види діяльності, за які відповідають держава, регіони та муніципалітети і які фінансуються з податків. До нього належать, наприклад, медичні працівники, вчителі, працівники догляду за дітьми, поліція та пожежники; тому приватні компанії, банки й неприбуткові об’єднання не є правильними відповідями.	pending_native_review	pending_reviewer_notes
q063	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Hur stor del av arbetskraften jobbar i privat sektor i Sverige?	What share of the workforce works in Sweden's private sector?	Яка частка робочої сили працює у приватному секторі Швеції?	c	Cirka 70 procent	About 70 percent	Близько 70 відсотків	a: Cirka 30 procent | b: Cirka 50 procent | c: Cirka 70 procent | d: Cirka 95 procent	a: About 30 percent | b: About 50 percent | c: About 70 percent | d: About 95 percent	a: Близько 30 відсотків | b: Близько 50 відсотків | c: Близько 70 відсотків | d: Близько 95 відсотків	Rätt svar är cirka 70 procent. Den privata sektorn består av företag som ägs privat, till exempel butiker, restauranger, fabriker, byggföretag och andra företag, medan cirka 30 procent av dem som arbetar finns i offentlig sektor.	The correct answer is about 70 percent. The private sector consists of privately owned companies, such as shops, restaurants, factories, construction companies, and other businesses, while about 30 percent of people who work are in the public sector.	Правильна відповідь — близько 70 відсотків. Приватний сектор складається з приватних компаній, наприклад магазинів, ресторанів, фабрик, будівельних компаній та інших підприємств, тоді як близько 30 відсотків працюючих перебувають у державному секторі.	pending_native_review	pending_reviewer_notes
q064	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Vad gör fackförbund på arbetsmarknaden?	What do trade unions do in the labour market?	Що роблять профспілки на ринку праці?	a	De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar	They represent employees, negotiate wages, and can help members	Вони представляють працівників, ведуть переговори про зарплати і можуть допомагати членам	a: De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar | b: De bestämmer vilka som får rösta i riksdagsval | c: De utser alla domare | d: De driver Sveriges ambassader	a: They represent employees, negotiate wages, and can help members | b: They decide who may vote in Riksdag elections | c: They appoint all judges | d: They run Sweden’s embassies	a: Вони представляють працівників, ведуть переговори про зарплати і можуть допомагати членам | b: Вони вирішують, хто може голосувати на виборах до Риксдагу | c: Вони призначають усіх суддів | d: Вони керують посольствами Швеції	Fackförbund är de anställdas organisationer på arbetsmarknaden. De arbetar för bättre villkor, förhandlar med arbetsgivare om löner och kan hjälpa en medlem som får problem på arbetet; de ansvarar inte för val, domare eller ambassader.	Trade unions are employees’ organizations in the labour market. They work for better conditions, negotiate wages with employers, and can help a member who has problems at work; they do not handle elections, judges, or embassies.	Профспілки — це організації працівників на ринку праці. Вони працюють заради кращих умов, ведуть переговори з роботодавцями про зарплати і можуть допомогти члену, який має проблеми на роботі; вони не відповідають за вибори, суддів або посольства.	pending_native_review	pending_reviewer_notes
q065	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Hur bestäms löner i Sverige?	How are wages set in Sweden?	Як визначаються зарплати у Швеції?	a	Genom förhandlingar mellan arbetsmarknadens parter	Through negotiations between labour-market parties	Через переговори між сторонами ринку праці	a: Genom förhandlingar mellan arbetsmarknadens parter | b: Av staten ensam | c: Genom kommunala val vart fjärde år | d: Genom domstolar i varje enskilt fall	a: Through negotiations between labour-market parties | b: By the state alone | c: Through municipal elections every four years | d: Through courts in each individual case	a: Через переговори між сторонами ринку праці | b: Лише державою | c: Через муніципальні вибори кожні чотири роки | d: Через суди в кожному окремому випадку	I Sverige förhandlar fackförbund och arbetsgivarorganisationer om kollektivavtal som reglerar löner och arbetsvillkor. Löner bestäms därför genom förhandlingar mellan arbetsmarknadens parter, inte av staten ensam.	In Sweden, trade unions and employer organizations negotiate collective agreements that regulate wages and working conditions. Wages are therefore set through negotiations between labour-market parties, not by the state alone.	У Швеції профспілки та організації роботодавців ведуть переговори про колективні договори, які регулюють зарплати й умови праці. Тому зарплати визначаються через переговори між сторонами ринку праці, а не лише державою.	pending_native_review	pending_reviewer_notes
q066	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Lagar och regler på arbetsmarknaden	29	Varför finns lagar på arbetsmarknaden i Sverige?	Why does Sweden have labour-market laws?	Навіщо у Швеції існують закони про ринок праці?	a	För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö	To protect employees’ rights and help create a safe work environment	Щоб захищати права працівників і допомагати створювати безпечне робоче середовище	a: För att skydda anställdas rättigheter och bidra till en trygg arbetsmiljö | b: För att bestämma vem som blir statschef | c: För att styra EU:s fyra friheter | d: För att bestämma datumet för nationaldagen	a: To protect employees’ rights and help create a safe work environment | b: To decide who becomes head of state | c: To regulate the EU’s four freedoms | d: To decide the date of National Day	a: Щоб захищати права працівників і допомагати створювати безпечне робоче середовище | b: Щоб вирішувати, хто стане главою держави | c: Щоб регулювати чотири свободи ЄС | d: Щоб визначати дату Національного дня	Lagar på arbetsmarknaden finns för att skydda de anställdas rättigheter och skapa en trygg arbetsmiljö. De kan handla om arbetstider, arbetsmiljö och semester, och arbetsgivare måste också betala avgifter till staten för de anställdas pension och sjukförsäkring.	Labour-market laws exist to protect employees’ rights and create a safe work environment. They can cover working hours, the work environment, and vacation, and employers must also pay fees to the state for employees’ pension and health insurance.	Закони про ринок праці існують для захисту прав працівників і створення безпечного робочого середовища. Вони можуть стосуватися робочого часу, робочого середовища та відпустки, а роботодавці також мають сплачувати державі внески на пенсію та медичне страхування працівників.	pending_native_review	pending_reviewer_notes
q067	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	A-kassan	29	Vilket stöd kan A-kassan ge arbetslösa medlemmar?	What support can A-kassan provide to unemployed members?	Яку підтримку A-kassan може надати безробітним членам?	a	Den kan betala ut arbetslöshetsersättning till medlemmar	It can pay unemployment benefits to members	Вона може виплачувати членам допомогу з безробіття	a: Den kan betala ut arbetslöshetsersättning till medlemmar | b: En myndighet som kontrollerar arbetsmiljöer | c: Den bestämmer alla löner i Sverige | d: Den granskar public service-program	a: It can pay unemployment benefits to members | b: A government agency that inspects work environments | c: It sets all wages in Sweden | d: It reviews public-service programmes	a: Вона може виплачувати членам допомогу з безробіття | b: Державний орган, який перевіряє робочі середовища | c: Вона встановлює всі зарплати у Швеції | d: Вона перевіряє програми суспільного мовлення	Arbetslöshetsförsäkringen kan ge en arbetslös person inkomst under tiden personen söker arbete. A-kassan kan betala ut arbetslöshetsersättning till medlemmar, men ersättning kräver bland annat tillräckligt arbete under en bestämd period och aktivt arbetssökande.	Unemployment insurance can provide income while a person is looking for work. A-kassan can pay unemployment benefits to members, but compensation requires, among other things, enough work during a set period and active job seeking.	Страхування на випадок безробіття може забезпечити дохід, поки людина шукає роботу. A-kassan може виплачувати членам допомогу з безробіття, але компенсація, зокрема, вимагає достатнього обсягу роботи протягом визначеного періоду та активного пошуку роботи.	pending_native_review	pending_reviewer_notes
q068	uk	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Privatekonomi i Sverige	29	Hur hjälper Kronofogdemyndigheten till med skulder?	How does the Swedish Enforcement Authority help with debts?	Як Шведська виконавча служба допомагає з боргами?	a	Den ser till att skulder blir betalda och kan hjälpa till med skuldsanering	It makes sure debts are paid and can help with debt restructuring	Вона стежить, щоб борги були сплачені, і може допомогти з реструктуризацією боргів	a: Den ser till att skulder blir betalda och kan hjälpa till med skuldsanering | b: Att förhandla om kollektivavtal mellan arbetsgivare och fackförbund | c: Att betala ut barnbidrag och pensioner | d: Att granska public service-företagens program	a: It makes sure debts are paid and can help with debt restructuring | b: To negotiate collective agreements between employers and trade unions | c: To pay child allowances and pensions | d: To review public-service companies’ programmes	a: Вона стежить, щоб борги були сплачені, і може допомогти з реструктуризацією боргів | b: Вести переговори про колективні договори між роботодавцями та профспілками | c: Виплачувати дитячі допомоги та пенсії | d: Перевіряти програми компаній суспільного мовлення	Kronofogdemyndigheten är en statlig myndighet som ser till att skulder blir betalda. Myndigheten kan också hjälpa personer med stora skulder att få ordning på ekonomin genom skuldsanering; kollektivavtal, bidrag och public service hör till andra delar av samhället.	The Swedish Enforcement Authority is a government agency that makes sure debts are paid. It can also help people with large debts get their finances in order through debt restructuring; collective agreements, benefits, and public service belong to other parts of society.	Шведська виконавча служба — це державний орган, який стежить, щоб борги були сплачені. Вона також може допомогти людям із великими боргами навести лад у фінансах через реструктуризацію боргів; колективні договори, виплати й суспільне мовлення належать до інших частин суспільства.	pending_native_review	pending_reviewer_notes
q069	uk	9	Ch. 09 · The welfare society	Välfärdssamhället	Skatter för Sveriges välfärd	30	Vilken roll har skatter i Sveriges välfärd?	What role do taxes have in Sweden's welfare system?	Яку роль податки відіграють у системі добробуту Швеції?	a	De gör att många tjänster kan finansieras gemensamt	They make it possible to finance many services collectively	Вони дають змогу спільно фінансувати багато послуг	a: De gör att många tjänster kan finansieras gemensamt | b: De ersätter regionernas och kommunernas ansvar | c: De används bara för privata bostadslån | d: De betalas bara av personer som arbetar	a: They make it possible to finance many services collectively | b: They replace the responsibilities of regions and municipalities | c: They are used only for private mortgages | d: They are paid only by people who work	a: Вони дають змогу спільно фінансувати багато послуг | b: Вони замінюють відповідальність регіонів і муніципалітетів | c: Вони використовуються лише для приватних іпотечних кредитів | d: Їх сплачують лише люди, які працюють	En stor del av pengarna till välfärden kommer från skatter. Skatterna gör att viktiga tjänster som skola, sjukvård och vägar kan finansieras gemensamt; de ersätter inte regionernas och kommunernas ansvar och betalas inte bara av personer som arbetar.	A large share of welfare funding comes from taxes. Taxes make it possible to finance important services such as schools, health care, and roads collectively; they do not replace the responsibilities of regions and municipalities, and they are not paid only by people who work.	Велика частина коштів на добробут надходить із податків. Податки дають змогу спільно фінансувати важливі послуги, такі як школа, охорона здоров’я та дороги; вони не замінюють відповідальність регіонів і муніципалітетів і не сплачуються лише людьми, які працюють.	pending_native_review	pending_reviewer_notes
q070	uk	9	Ch. 09 · The welfare society	Välfärdssamhället	Skatter för Sveriges välfärd	30	Vilka betalar skatt i Sverige?	Who pays tax in Sweden?	Хто платить податки у Швеції?	a	Både personer som arbetar och företag betalar skatt i Sverige	Both people who work and companies pay tax in Sweden	І люди, які працюють, і компанії платять податки у Швеції	a: Både personer som arbetar och företag betalar skatt i Sverige | b: Bara personer som arbetar betalar skatt i Sverige | c: Bara företag betalar skatt i Sverige | d: Varken personer som arbetar eller företag betalar skatt i Sverige	a: Both people who work and companies pay tax in Sweden | b: Only people who work pay tax in Sweden | c: Only companies pay tax in Sweden | d: Neither people who work nor companies pay tax in Sweden	a: І люди, які працюють, і компанії платять податки у Швеції | b: Лише люди, які працюють, платять податки у Швеції | c: Лише компанії платять податки у Швеції | d: Ні люди, які працюють, ні компанії не платять податки у Швеції	I Sverige betalar både personer som arbetar och företag skatt. Skatteintäkter bidrar till välfärden, så det stämmer inte att bara personer eller bara företag betalar skatt.	In Sweden, both people who work and companies pay tax. Tax revenue helps fund welfare, so it is not correct that only people or only companies pay tax.	У Швеції податки платять і люди, які працюють, і компанії. Податкові надходження допомагають фінансувати добробут, тому неправильно казати, що податки платять лише люди або лише компанії.	pending_native_review	pending_reviewer_notes
q071	uk	9	Ch. 09 · The welfare society	Välfärdssamhället	Statligt finansierad välfärd	30	Vad finansierar staten inom högre utbildning och forskning?	What does the state finance within higher education and research?	Що держава фінансує у сфері вищої освіти та досліджень?	a	Högre utbildning och forskning vid högskolor och universitet	Higher education and research at colleges and universities	Вищу освіту та дослідження в коледжах і університетах	a: Högre utbildning och forskning vid högskolor och universitet | b: Sjukhus, vårdcentraler och regional sjukvård | c: Grundskolor, äldreomsorg och socialtjänst | d: Privata bostadslån, kreditkort och bilköp	a: Higher education and research at colleges and universities | b: Hospitals, health centres, and regional health care | c: Compulsory schools, elderly care, and social services | d: Private mortgages, credit cards, and car purchases	a: Вищу освіту та дослідження в коледжах і університетах | b: Лікарні, медичні центри та регіональну охорону здоров’я | c: Обов’язкові школи, догляд за літніми людьми та соціальні служби | d: Приватні іпотеки, кредитні картки та купівлю автомобілів	Staten finansierar högre utbildning och forskning vid högskolor och universitet. Det är en statligt finansierad del av välfärden, skild från regionernas sjukvård och kommunernas skola och omsorg.	The state funds higher education and research at colleges and universities. This is a state-funded part of welfare, separate from regional health care and municipal schools and care services.	Держава фінансує вищу освіту та дослідження в коледжах і університетах. Це фінансована державою частина добробуту, окрема від регіональної охорони здоров’я та муніципальних шкіл і служб догляду.	pending_native_review	pending_reviewer_notes
q072	uk	9	Ch. 09 · The welfare society	Välfärdssamhället	Regionerna ansvarar för sjukvården	30	Vilket ansvar har Sveriges regioner inom välfärden?	What responsibility do Sweden's regions have within welfare?	Яку відповідальність мають регіони Швеції у сфері добробуту?	a	Att erbjuda hälso- och sjukvård till alla	To provide health and medical care for everyone	Надавати всім медичну та лікувальну допомогу	a: Att erbjuda hälso- och sjukvård till alla | b: Att betala pensioner och studiestöd | c: Att ordna grundskolor, äldreomsorg och socialtjänst | d: Att döma i brottmål vid domstol	a: To provide health and medical care for everyone | b: To pay pensions and study support | c: To arrange compulsory schools, elderly care, and social services | d: To judge criminal cases in court	a: Надавати всім медичну та лікувальну допомогу | b: Виплачувати пенсії та підтримку на навчання | c: Організовувати обов’язкові школи, догляд за літніми людьми та соціальні служби | d: Судити кримінальні справи в суді	Sveriges 21 regioner tar ut skatt av sina invånare och ska erbjuda hälso- och sjukvård till alla. Därför är vård rätt svar: regionerna driver och finansierar bland annat sjukhus och vårdcentraler.	Sweden’s 21 regions tax their residents and are responsible for providing health and medical care for everyone. That is why health care is the correct answer: regions run and finance hospitals and health centres.	21 регіон Швеції стягує податки зі своїх мешканців і відповідає за надання всім медичної та лікувальної допомоги. Тому охорона здоров’я є правильною відповіддю: регіони, зокрема, керують лікарнями й медичними центрами та фінансують їх.	pending_native_review	pending_reviewer_notes
