id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q048	tr	6	Ch. 06 · The role of the media	Mediernas roll	Public service	21	Vilka tre företag kallas public service i Sverige?	Which three companies are Sweden's public service broadcasters?	İsveç’te hangi üç medya şirketi kamu hizmeti yayıncısı olarak adlandırılır?	a	Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR)	Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR)	Sveriges Radio (SR), Sveriges Television (SVT) ve Utbildningsradion (UR)	a: Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR) | b: Polisen, Skatteverket och Migrationsverket | c: Riksdagen, regeringen och domstolarna | d: LO, TCO och Saco	a: Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR) | b: The Police, Tax Agency, and Migration Agency | c: The Riksdag, government, and courts | d: LO, TCO, and Saco	a: Sveriges Radio (SR), Sveriges Television (SVT) ve Utbildningsradion (UR) | b: Polis, Vergi Dairesi ve Göçmenlik Dairesi | c: Riksdag, hükümet ve mahkemeler | d: LO, TCO ve Saco	Sveriges Radio (SR), Sveriges Television (SVT) och Utbildningsradion (UR) är de tre medieföretag som kallas public service. De har ett särskilt uppdrag, ska erbjuda många olika typer av program och finansieras genom en avgift som tas ut via skatten; myndigheter, politiska organ och fackliga centralorganisationer är därför fel.	Swedish Radio (SR), Swedish Television (SVT), and Swedish Educational Broadcasting Company (UR) are Sweden's public service broadcasters. They have a special mission, should offer many types of programs, and are financed through a fee collected through the tax system; agencies, political bodies, and union confederations are therefore incorrect.	Sveriges Radio (SR), Sveriges Television (SVT) ve Utbildningsradion (UR), kamu hizmeti yayıncısı olarak adlandırılan üç medya şirketidir. Özel bir görevleri vardır, birçok farklı program türü sunmalıdırlar ve vergi yoluyla alınan bir ücretle finanse edilirler; bu nedenle kurumlar, siyasi organlar ve sendika konfederasyonları yanlıştır. (Riksdag; Skatteverket; Migrationsverket)	pending_native_review	pending_reviewer_notes
q049	tr	6	Ch. 06 · The role of the media	Mediernas roll	Public service	21	Public service-företag ska vara oberoende av politiska och andra intressen.	Public service companies should be independent of political and other interests.	Kamu hizmeti yayıncıları siyasi ve diğer çıkarlardan bağımsız olmalıdır.	true	Sant	True	Doğru	true: Sant | false: Falskt	true: True | false: False	true: Doğru | false: Yanlış	Public service ska vara oberoende av politiska och andra intressen, rapportera om samhället och låta olika åsikter komma till tals utan att välja sida. Företagen får inte tjäna pengar på reklam, utan finansieras genom en avgift via skatten.	Public service should be independent of political and other interests, report on society, and let different views be heard without taking sides. The companies may not earn money from advertising; instead, they are financed through a fee collected via tax.	Kamu hizmeti yayıncılığı siyasi ve diğer çıkarlardan bağımsız olmalı, toplum hakkında haber yapmalı ve farklı görüşlerin taraf tutmadan duyulmasını sağlamalıdır. Şirketler reklamlardan para kazanamaz; bunun yerine vergi yoluyla alınan bir ücretle finanse edilirler.	pending_native_review	pending_reviewer_notes
q050	tr	6	Ch. 06 · The role of the media	Mediernas roll	Källkritik	21	Vad betyder det att vara källkritisk?	What does source criticism mean?	Kaynak eleştirisi ne anlama gelir?	a	Att ifrågasätta och kontrollera om information är korrekt	Questioning and checking whether information is correct	Bilginin doğru olup olmadığını sorgulamak ve kontrol etmek	a: Att ifrågasätta och kontrollera om information är korrekt | b: Att aldrig läsa nyheter | c: Att bara lita på sociala medier | d: Att sprida uppgifter innan man kontrollerar dem	a: Questioning and checking whether information is correct | b: Never reading news | c: Only trusting social media | d: Spreading information before checking it	a: Bilginin doğru olup olmadığını sorgulamak ve kontrol etmek | b: Hiç haber okumamak | c: Yalnızca sosyal medyaya güvenmek | d: Bilgiyi kontrol etmeden önce yaymak	Att vara källkritisk betyder att kontrollera och granska information genom att ifrågasätta om det man läser, ser eller hör är korrekt. Det behövs eftersom information kan komma från många slags källor och falska uppgifter kan spridas snabbt; att aldrig läsa nyheter, bara lita på sociala medier eller sprida okontrollerade uppgifter är motsatsen.	Source criticism means checking and reviewing information by questioning whether what one reads, sees, or hears is correct. This matters because information can come from many kinds of sources and false information can spread quickly; never reading news, trusting only social media, or spreading unchecked claims does the opposite.	Kaynak eleştirisi, okuduğunuz, gördüğünüz veya duyduğunuz şeyin doğru olup olmadığını sorgulayarak bilgiyi kontrol etmek ve incelemek demektir. Bu gereklidir çünkü bilgi birçok farklı kaynaktan gelebilir ve yanlış bilgiler hızla yayılabilir; hiç haber okumamak, yalnızca sosyal medyaya güvenmek veya kontrol edilmemiş iddiaları yaymak bunun tersidir.	pending_native_review	pending_reviewer_notes
q051	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Mänskliga rättigheter gäller alla	22	Varför bildades Förenta nationerna efter andra världskriget?	Why was the United Nations created after the Second World War?	Birleşmiş Milletler İkinci Dünya Savaşı’ndan sonra neden kuruldu?	a	För att förhindra krig och skydda människors rättigheter	To prevent war and protect human rights	Savaşı önlemek ve insan haklarını korumak için	a: För att förhindra krig och skydda människors rättigheter | b: För att bestämma svenska kommunalskatter | c: För att ersätta EU | d: För att kontrollera alla tidningar	a: To prevent war and protect human rights | b: To decide Swedish municipal taxes | c: To replace the EU | d: To control all newspapers	a: Savaşı önlemek ve insan haklarını korumak için | b: İsveç belediye vergilerini belirlemek için | c: Avrupa Birliği’nin yerini almak için | d: Tüm gazeteleri kontrol etmek için	Efter andra världskriget 1945 skapade 51 länder Förenta nationerna för att förhindra framtida krig och skydda varje människas rättigheter. Ett av FN:s första uppdrag var att komma överens om rättigheter som alla människor har.	After the Second World War in 1945, 51 countries created the United Nations to prevent future wars and protect every person’s rights. One of the UN’s first tasks was to agree on rights that all people have.	1945’te İkinci Dünya Savaşı’ndan sonra 51 ülke, gelecekteki savaşları önlemek ve her insanın haklarını korumak için Birleşmiş Milletler’i kurdu. BM’nin ilk görevlerinden biri, tüm insanların sahip olduğu haklar üzerinde anlaşmaktı.	pending_native_review	pending_reviewer_notes
q052	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	FN:s förklaring om de mänskliga rättigheterna	22	Vilket påstående stämmer om FN:s förklaring om de mänskliga rättigheterna?	Which statement is correct about the UN Universal Declaration of Human Rights?	BM İnsan Hakları Evrensel Beyannamesi hakkında hangi ifade doğrudur?	a	Den presenterades 1948 och innehåller 30 artiklar	It was presented in 1948 and contains 30 articles	1948’de sunuldu ve 30 madde içerir	a: Den presenterades 1948 och innehåller 30 artiklar | b: Den presenterades 1918 och gäller bara Europa | c: Den säger att bara medborgare har rättigheter | d: Den handlar bara om semester från arbetet	a: It was presented in 1948 and contains 30 articles | b: It was presented in 1918 and applies only to Europe | c: It says that only citizens have rights | d: It is only about vacation from work	a: 1948’de sunuldu ve 30 madde içerir | b: 1918’de sunuldu ve yalnızca Avrupa için geçerlidir | c: Yalnızca vatandaşların hakları olduğunu söyler | d: Yalnızca işten tatil hakkındadır	FN presenterade förklaringen om de mänskliga rättigheterna 1948, och den innehåller 30 artiklar. Förklaringen utgår från att alla människor är födda fria och lika i värde och rättigheter samt har rätt till ett liv fritt från våld.	The UN presented the Universal Declaration of Human Rights in 1948, and it contains 30 articles. The declaration is based on all people being born free and equal in value and rights and having the right to a life free from violence.	BM, İnsan Hakları Evrensel Beyannamesi’ni 1948’de sundu ve beyanname 30 madde içerir. Beyanname, tüm insanların özgür, değer ve haklar bakımından eşit doğduğu ve şiddetten uzak bir yaşam hakkına sahip olduğu düşüncesine dayanır.	pending_native_review	pending_reviewer_notes
q053	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Jämställdhet mellan könen	23	Vad innebär målet med Sveriges jämställdhetspolitik?	What does the goal of Sweden’s gender equality policy mean?	İsveç’in toplumsal cinsiyet eşitliği politikasının hedefi ne anlama gelir?	a	Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv	That women and men should have the same rights and duties and equal power to influence society and their own lives	Kadınların ve erkeklerin aynı hak ve yükümlülüklere ve toplumu ve kendi hayatlarını etkilemek için eşit güce sahip olması	a: Att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv | b: Att jämställdhet bara handlar om hur många kvinnor som finns i politiken | c: Att kvinnor och män ska ha olika rättigheter i arbetslivet | d: Att föräldraledighet bara ska tas av kvinnor	a: That women and men should have the same rights and duties and equal power to influence society and their own lives | b: That gender equality is only about how many women are in politics | c: That women and men should have different rights in working life | d: That parental leave should only be taken by women	a: Kadınların ve erkeklerin aynı hak ve yükümlülüklere ve toplumu ve kendi hayatlarını etkilemek için eşit güce sahip olması | b: Toplumsal cinsiyet eşitliğinin yalnızca siyasette kaç kadın olduğu ile ilgili olması | c: Kadınların ve erkeklerin çalışma hayatında farklı haklara sahip olması | d: Ebeveyn izninin yalnızca kadınlar tarafından alınması	Sveriges jämställdhetspolitik innebär att kvinnor och män ska ha samma rättigheter och skyldigheter och lika mycket makt att påverka samhället och sina egna liv. Exempel som lika lön, utbildning och delad föräldraledighet visar att de smalare eller motsatta alternativen är fel.	Sweden’s gender equality policy means women and men should have the same rights and duties and equal power to influence society and their own lives. Examples such as equal pay, education, and shared parental leave show that the narrower or opposite alternatives are incorrect.	İsveç’in toplumsal cinsiyet eşitliği politikası, kadınların ve erkeklerin aynı hak ve yükümlülüklere ve toplumu ve kendi hayatlarını etkilemek için eşit güce sahip olması gerektiği anlamına gelir. Eşit ücret, eğitim ve paylaşılan ebeveyn izni gibi örnekler, daha dar veya zıt seçeneklerin yanlış olduğunu gösterir.	pending_native_review	pending_reviewer_notes
q054	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Könsrelaterat våld och förtryck	23	Vad gäller för våld i nära relationer och hedersrelaterat våld och förtryck i Sverige?	What applies to violence in close relationships and honour-related violence and oppression in Sweden?	İsveç’te yakın ilişkilerde şiddet ve namusla ilgili şiddet ve baskı için ne geçerlidir?	a	Det är brottsligt enligt svensk lag	They are crimes under Swedish law	İsveç yasalarına göre suçtur	a: Det är brottsligt enligt svensk lag | b: Det är alltid en privat familjefråga och inte ett brott | c: Hedersrelaterat våld kan bara drabba vuxna kvinnor | d: Barnäktenskap är tillåtet om familjen samtycker	a: They are crimes under Swedish law | b: They are always private family matters and not crimes | c: Honour-related violence can affect only adult women | d: Child marriage is allowed if the family agrees	a: İsveç yasalarına göre suçtur | b: Her zaman özel bir aile meselesidir ve suç değildir | c: Namusla ilgili şiddet yalnızca yetişkin kadınları etkileyebilir | d: Aile kabul ederse çocuk evliliğine izin verilir	Rätt svar är att våld i nära relationer och hedersrelaterat våld och förtryck är brottsligt enligt svensk lag. Sexuellt våld, hård kontroll, tvångsäktenskap och barnäktenskap är exempel på sådant våld eller förtryck, vilket gör de andra alternativen fel.	The correct answer is that violence in close relationships and honour-related violence and oppression are crimes under Swedish law. Sexual violence, strict control, forced marriage, and child marriage are examples of this violence or oppression, which makes the other alternatives incorrect.	Doğru cevap, yakın ilişkilerde şiddet ile namusla ilgili şiddet ve baskının İsveç yasalarına göre suç olduğudur. Cinsel şiddet, sıkı kontrol, zorla evlendirme ve çocuk evliliği bu tür şiddet veya baskıya örnektir; bu da diğer seçenekleri yanlış yapar.	pending_native_review	pending_reviewer_notes
q055	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Sexköpslagen	24	Vad gäller för att köpa sex i Sverige?	What applies to buying sex in Sweden?	İsveç’te seks satın almak için ne geçerlidir?	a	Det är olagligt att köpa sex, men personen som säljer straffas inte	It is illegal to buy sex, but the person who sells it is not punished	Seks satın almak yasa dışıdır, ancak satan kişi cezalandırılmaz	a: Det är olagligt att köpa sex, men personen som säljer straffas inte | b: Det är alltid lagligt att köpa sex | c: Både köpare och säljare straffas alltid lika | d: Lagen gäller bara företag	a: It is illegal to buy sex, but the person who sells it is not punished | b: It is always legal to buy sex | c: Buyer and seller are always punished equally | d: The law only applies to companies	a: Seks satın almak yasa dışıdır, ancak satan kişi cezalandırılmaz | b: Seks satın almak her zaman yasaldır | c: Alıcı ve satıcı her zaman eşit şekilde cezalandırılır | d: Yasa yalnızca şirketler için geçerlidir	Att köpa sex är olagligt i Sverige. Personen som köper sex kan straffas, men personen som säljer sex straffas inte; straffet riktas mot köparen för att markera att sexuellt utnyttjande mot betalning inte är acceptabelt.	Buying sex is illegal in Sweden. The person who buys sex can be punished, but the person who sells sex is not punished; punishment is directed at the buyer to show that sexual exploitation for payment is not acceptable.	Seks satın almak İsveç’te yasa dışıdır. Seks satın alan kişi cezalandırılabilir, ancak satan kişi cezalandırılmaz; ceza, para karşılığı cinsel sömürünün kabul edilemez olduğunu göstermek için alıcıya yöneliktir.	pending_native_review	pending_reviewer_notes
q056	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	24	Sedan vilket år är barnkonventionen lag i Sverige?	Since what year has the Convention on the Rights of the Child been law in Sweden?	Çocuk Hakları Sözleşmesi İsveç’te hangi yıldan beri yasadır?	c	2020	2020	2020	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	a: 1979 | b: 2000 | c: 2020 | d: 2024	Barnkonventionen ska skydda alla barns mänskliga rättigheter. I Sverige har barnkonventionen varit lag sedan 2020, därför är 2020 rätt år.	The Convention on the Rights of the Child protects every child’s human rights. In Sweden, the convention has been law since 2020, so 2020 is the correct year.	Çocuk Hakları Sözleşmesi tüm çocukların insan haklarını korur. İsveç’te sözleşme 2020’den beri yasadır; bu nedenle doğru yıl 2020’dir.	pending_native_review	pending_reviewer_notes
q057	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Barns rättigheter	25	Vad beslutade Sverige som första land i världen 1979?	What did Sweden decide as the first country in the world in 1979?	İsveç 1979’da dünyada ilk ülke olarak neye karar verdi?	a	Att det är förbjudet att slå barn	That hitting children is prohibited	Çocuklara vurmanın yasak olduğunu	a: Att det är förbjudet att slå barn | b: Att barnkonventionen blev svensk lag | c: Att förbud mot våld bara gäller i skolan | d: Att barn inte omfattas av svensk lag	a: That hitting children is prohibited | b: That the Convention on the Rights of the Child became Swedish law | c: That bans on violence apply only at school | d: That children are not covered by Swedish law	a: Çocuklara vurmanın yasak olduğunu | b: Çocuk Hakları Sözleşmesi’nin İsveç yasası olduğunu | c: Şiddet yasağının yalnızca okulda geçerli olduğunu | d: Çocukların İsveç yasası kapsamında olmadığını	Allt våld mot barn är förbjudet både enligt barnkonventionen och svensk lag. År 1979 blev Sverige först i världen med att förbjuda att slå barn; barnkonventionen blev svensk lag först 2020, och förbudet gäller inte bara i skolan.	All violence against children is prohibited under both the Convention on the Rights of the Child and Swedish law. In 1979, Sweden became the first country in the world to prohibit hitting children; the convention became Swedish law only in 2020, and the ban is not limited to schools.	Çocuklara yönelik her türlü şiddet hem Çocuk Hakları Sözleşmesi hem de İsveç yasası uyarınca yasaktır. İsveç 1979’da çocuklara vurmayı yasaklayan dünyadaki ilk ülke oldu; sözleşme ise ancak 2020’de İsveç yasası oldu ve yasak yalnızca okulla sınırlı değildir.	pending_native_review	pending_reviewer_notes
q058	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilka är Sveriges fem nationella minoriteter?	Which groups are Sweden's five national minorities?	İsveç’in beş ulusal azınlığı hangileridir?	a	Judar, romer, samer, sverigefinnar och tornedalingar	Jews, Roma, Sami, Sweden Finns, and Tornedalians	Yahudiler, Romanlar, Samiler, İsveç Finleri ve Tornedallılar	a: Judar, romer, samer, sverigefinnar och tornedalingar | b: Danskar, norrmän, islänningar, tyskar och fransmän | c: Studenter, pensionärer, företagare, lärare och läkare | d: Stockholmare, göteborgare, malmöbor, uppsalabor och umeåbor	a: Jews, Roma, Sami, Sweden Finns, and Tornedalians | b: Danes, Norwegians, Icelanders, Germans, and French | c: Students, pensioners, entrepreneurs, teachers, and doctors | d: People from Stockholm, Gothenburg, Malmö, Uppsala, and Umeå	a: Yahudiler, Romanlar, Samiler, İsveç Finleri ve Tornedallılar | b: Danimarkalılar, Norveçliler, İzlandalılar, Almanlar ve Fransızlar | c: Öğrenciler, emekliler, girişimciler, öğretmenler ve doktorlar | d: Stockholmlular, Göteborglular, Malmölüler, Uppsalalılar ve Umeålular	Sverige erkände år 2000 judar, romer, samer, sverigefinnar och tornedalingar som nationella minoriteter. De nationella minoriteterna har särskilt skydd och rätt att använda sina minoritetsspråk i kontakter med myndigheter, förskola och äldreomsorg.	In 2000, Sweden recognized Jews, Roma, Sami, Sweden Finns, and Tornedalians as national minorities. National minorities have special protection and the right to use their minority languages in contacts with authorities, preschool, and elderly care.	İsveç 2000 yılında Yahudileri, Romanları, Samileri, İsveç Finlerini ve Tornedallıları ulusal azınlıklar olarak tanıdı. Ulusal azınlıkların özel koruması ve kurumlarla, okul öncesiyle ve yaşlı bakım hizmetleriyle ilişkilerde azınlık dillerini kullanma hakkı vardır.	pending_native_review	pending_reviewer_notes
q059	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Nationella minoriteter och urfolk	25	Vilken uppgift har Sametinget?	What is one task of the Sami Parliament?	Sami Parlamentosu’nun görevlerinden biri nedir?	a	Att representera den samiska befolkningen i frågor om språk, kultur och identitet	To represent the Sami population on questions of language, culture, and identity	Dil, kültür ve kimlik konularında Sami nüfusunu temsil etmek	a: Att representera den samiska befolkningen i frågor om språk, kultur och identitet | b: Att besluta statens budget | c: Att döma brottmål i domstol | d: Att samordna EU:s fyra friheter	a: To represent the Sami population on questions of language, culture, and identity | b: To decide the state budget | c: To judge criminal cases in court | d: To coordinate the EU’s four freedoms	a: Dil, kültür ve kimlik konularında Sami nüfusunu temsil etmek | b: Devlet bütçesine karar vermek | c: Mahkemede ceza davalarına bakmak | d: AB’nin dört özgürlüğünü koordine etmek	Samerna är ett erkänt urfolk i Sverige och har ett eget folkvalt parlament, Sametinget. Sametinget representerar den samiska befolkningen i frågor om språk, kultur och identitet och är ett rådgivande organ med vissa myndighetsuppgifter.	The Sami are a recognized Indigenous people in Sweden and have their own elected parliament, the Sami Parliament. The Sami Parliament represents the Sami population on questions of language, culture, and identity and is an advisory body with some public-authority tasks.	Samiler İsveç’te tanınmış bir yerli halktır ve kendi seçilmiş parlamentoları, Sami Parlamentosu, vardır. Sami Parlamentosu dil, kültür ve kimlik konularında Sami nüfusunu temsil eder ve bazı kamu kurumu görevleri olan danışma organıdır.	pending_native_review	pending_reviewer_notes
q060	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Hbtqi-personer	26	Vad gäller för äktenskap mellan personer av samma kön i Sverige?	What applies to marriage between people of the same sex in Sweden?	İsveç’te aynı cinsiyetten kişiler arasındaki evlilik için ne geçerlidir?	a	Det är tillåtet att gifta sig med en person av samma kön	It is permitted to marry a person of the same sex	Aynı cinsiyetten bir kişiyle evlenmek serbesttir	a: Det är tillåtet att gifta sig med en person av samma kön | b: Det är förbjudet att gifta sig med en person av samma kön | c: Det är bara tillåtet att leva tillsammans, inte att gifta sig | d: Det är tillåtet bara om en myndighet ger dispens	a: It is permitted to marry a person of the same sex | b: It is prohibited to marry a person of the same sex | c: It is only permitted to live together, not to marry | d: It is permitted only if an agency grants an exemption	a: Aynı cinsiyetten bir kişiyle evlenmek serbesttir | b: Aynı cinsiyetten bir kişiyle evlenmek yasaktır | c: Yalnızca birlikte yaşamak serbesttir, evlenmek değil | d: Yalnızca bir kurum muafiyet verirse serbesttir	Rätt svar är att det är tillåtet att gifta sig med en person av samma kön. Rätten att leva med vem man vill är skyddad i lag, och diskriminering på grund av sexuell läggning, könsidentitet och könsuttryck är förbjuden enligt diskrimineringslagen.	The correct answer is that it is permitted to marry a person of the same sex. The right to live with whomever one wants is protected by law, and discrimination based on sexual orientation, gender identity, and gender expression is prohibited under the Discrimination Act.	Doğru cevap, aynı cinsiyetten bir kişiyle evlenmenin serbest olduğudur. İnsanın istediği kişiyle yaşama hakkı yasayla korunur; cinsel yönelim, cinsiyet kimliği ve cinsiyet ifadesi temelinde ayrımcılık Ayrımcılık Yasası uyarınca yasaktır.	pending_native_review	pending_reviewer_notes
q061	tr	7	Ch. 07 · Human rights	Mänskliga rättigheter	Arbetet mot diskriminering	26	Vad är en uppgift för Diskrimineringsombudsmannen (DO)?	What is one role of the Equality Ombudsman (DO)?	Ayrımcılık Ombudsmanı’nın (DO) görevlerinden biri nedir?	a	Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs	To work for equal rights for everyone and make sure the Discrimination Act is followed	Herkes için eşit haklar için çalışmak ve Ayrımcılık Yasası’na uyulmasını sağlamak	a: Att arbeta för allas lika rättigheter och se till att diskrimineringslagen följs | b: Att se till att skulder blir betalda och besluta om skuldsanering | c: Att försvara Sverige militärt | d: Att samordna regeringssamarbete mellan de nordiska länderna	a: To work for equal rights for everyone and make sure the Discrimination Act is followed | b: To make sure debts are paid and decide on debt restructuring | c: To defend Sweden militarily | d: To coordinate government cooperation between the Nordic countries	a: Herkes için eşit haklar için çalışmak ve Ayrımcılık Yasası’na uyulmasını sağlamak | b: Borçların ödenmesini sağlamak ve borç yapılandırmasına karar vermek | c: İsveç’i askerî olarak savunmak | d: İskandinav ülkeleri arasındaki hükûmet iş birliğini koordine etmek	Diskrimineringsombudsmannen (DO) är en statlig myndighet som arbetar för allas lika rättigheter och möjligheter. DO ska se till att diskrimineringslagen följs; skulder, militärt försvar och nordiskt regeringssamarbete hör till andra aktörer.	The Equality Ombudsman (DO) is a government agency that works for equal rights and opportunities for everyone. DO makes sure the Discrimination Act is followed; debts, military defence, and Nordic government cooperation belong to other actors.	Ayrımcılık Ombudsmanı (DO), herkes için eşit haklar ve fırsatlar için çalışan bir devlet kurumudur. DO, Ayrımcılık Yasası’na uyulmasını sağlar; borçlar, askerî savunma ve İskandinav hükûmet iş birliği başka aktörlere aittir.	pending_native_review	pending_reviewer_notes
q062	tr	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Vad menas med offentlig sektor i Sverige?	What is the public sector in Sweden?	İsveç’te kamu sektörü hangi hizmet ve faaliyetlerden oluşur?	a	Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter	Services and activities that the state, regions, and municipalities are responsible for and fund through taxes	Devletin, bölgelerin ve belediyelerin sorumlu olduğu ve vergilerle finanse edilen hizmet ve faaliyetler	a: Tjänster och verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter | b: Alla privatägda företag | c: Endast banker och försäkringsbolag | d: Bara ideella föreningar	a: Services and activities that the state, regions, and municipalities are responsible for and fund through taxes | b: All privately owned companies | c: Only banks and insurance companies | d: Only non-profit associations	a: Devletin, bölgelerin ve belediyelerin sorumlu olduğu ve vergilerle finanse edilen hizmet ve faaliyetler | b: Tüm özel mülkiyetteki şirketler | c: Yalnızca bankalar ve sigorta şirketleri | d: Yalnızca kâr amacı gütmeyen dernekler	Offentlig sektor är verksamheter som staten, regionerna och kommunerna ansvarar för och finansierar med skatter. Dit hör till exempel sjukvårdspersonal, lärare, barnskötare, polis och brandman; privata företag, banker och ideella föreningar är därför fel svar.	The public sector consists of services and activities that the state, regions, and municipalities are responsible for and fund through taxes. Examples include health-care staff, teachers, childcare workers, police, and firefighters; private companies, banks, and non-profit associations are therefore wrong answers.	İsveç’te kamu sektörü, devletin, bölgelerin ve belediyelerin sorumlu olduğu ve vergilerle finanse edilen hizmet ve faaliyetlerden oluşur. Sağlık personeli, öğretmenler, çocuk bakıcıları, polis ve itfaiyeciler buna örnektir; bu nedenle özel şirketler, bankalar ve kâr amacı gütmeyen dernekler doğru cevap değildir.	pending_native_review	pending_reviewer_notes
q063	tr	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Så fungerar arbetsmarknaden	27	Hur stor del av arbetskraften jobbar i privat sektor i Sverige?	What share of the workforce works in Sweden's private sector?	İsveç’te iş gücünün ne kadarı özel sektörde çalışır?	c	Cirka 70 procent	About 70 percent	Yaklaşık yüzde 70	a: Cirka 30 procent | b: Cirka 50 procent | c: Cirka 70 procent | d: Cirka 95 procent	a: About 30 percent | b: About 50 percent | c: About 70 percent | d: About 95 percent	a: Yaklaşık yüzde 30 | b: Yaklaşık yüzde 50 | c: Yaklaşık yüzde 70 | d: Yaklaşık yüzde 95	Rätt svar är cirka 70 procent. Den privata sektorn består av företag som ägs privat, till exempel butiker, restauranger, fabriker, byggföretag och andra företag, medan cirka 30 procent av dem som arbetar finns i offentlig sektor.	The correct answer is about 70 percent. The private sector consists of privately owned companies, such as shops, restaurants, factories, construction companies, and other businesses, while about 30 percent of people who work are in the public sector.	Doğru cevap yaklaşık yüzde 70’tir. Özel sektör, mağazalar, restoranlar, fabrikalar, inşaat şirketleri ve diğer işletmeler gibi özel mülkiyetteki şirketlerden oluşur; çalışanların yaklaşık yüzde 30’u ise kamu sektöründedir.	pending_native_review	pending_reviewer_notes
q064	tr	8	Ch. 08 · Labour market and personal finance	Arbetsmarknad och privatekonomi	Arbetsmarknadens parter	28	Vad gör fackförbund på arbetsmarknaden?	What do trade unions do in the labour market?	Sendikalar iş piyasasında ne yapar?	a	De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar	They represent employees, negotiate wages, and can help members	Çalışanları temsil eder, ücretler için pazarlık yapar ve üyelere yardım edebilirler	a: De företräder arbetstagare, förhandlar om löner och kan hjälpa medlemmar | b: De bestämmer vilka som får rösta i riksdagsval | c: De utser alla domare | d: De driver Sveriges ambassader	a: They represent employees, negotiate wages, and can help members | b: They decide who may vote in Riksdag elections | c: They appoint all judges | d: They run Sweden’s embassies	a: Çalışanları temsil eder, ücretler için pazarlık yapar ve üyelere yardım edebilirler | b: Riksdag seçimlerinde kimlerin oy kullanabileceğine karar verirler | c: Tüm hâkimleri atarlar | d: İsveç’in büyükelçiliklerini işletirler	Fackförbund är de anställdas organisationer på arbetsmarknaden. De arbetar för bättre villkor, förhandlar med arbetsgivare om löner och kan hjälpa en medlem som får problem på arbetet; de ansvarar inte för val, domare eller ambassader.	Trade unions are employees’ organizations in the labour market. They work for better conditions, negotiate wages with employers, and can help a member who has problems at work; they do not handle elections, judges, or embassies.	Sendikalar, iş piyasasında çalışanların örgütleridir. Daha iyi koşullar için çalışır, işverenlerle ücretler konusunda pazarlık yapar ve iş yerinde sorun yaşayan bir üyeye yardım edebilirler; seçimlerden, hâkimlerden veya büyükelçiliklerden sorumlu değildirler.	pending_native_review	pending_reviewer_notes
