id	locale	chapter_id	chapter_label	source_chapter	source_section	source_page	question_sv	question_en	question_target	correct_option_id	correct_option_sv	correct_option_en	correct_option_target	options_sv	options_en	options_target	explanation_sv	explanation_en	explanation_target	native_review_status	reviewer_notes
q105	ti	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Advent	47	När infaller advent i Sverige?	When does Advent occur in Sweden?	ኣድቬንት ኣብ ሽወደን መዓስ ይውዕል?	a	De fyra söndagarna före juldagen den 25 december	The four Sundays before Christmas Day, 25 December	እቶም ኣርባዕተ ሰንበታት ቅድሚ መዓልቲ ልደት 25 ዲሰምበር	a: De fyra söndagarna före juldagen den 25 december | b: En lördag i slutet av oktober eller början av november | c: På valborgsmässoafton den 30 april | d: På luciadagen den 13 december	a: The four Sundays before Christmas Day, 25 December | b: A Saturday at the end of October or beginning of November | c: On Walpurgis Night, 30 April | d: On Lucia Day, 13 December	a: እቶም ኣርባዕተ ሰንበታት ቅድሚ መዓልቲ ልደት 25 ዲሰምበር | b: ቀዳም ኣብ መወዳእታ ጥቅምቲ ወይ መጀመርታ ሕዳር | c: ኣብ ምሸት ዋልፑርጊስ፣ 30 ሚያዝያ | d: ኣብ መዓልቲ ሉሲያ፣ 13 ዲሰምበር	Advent infaller de fyra söndagarna före juldagen den 25 december och var traditionellt en förberedelseperiod inför julen. Alternativen om Alla helgons dag, valborgsmässoafton och luciadagen beskriver andra högtider.	Advent occurs on the four Sundays before Christmas Day, 25 December, and was traditionally a period of preparation for Christmas. The options about All Saints’ Day, Walpurgis Night, and Lucia Day describe other holidays.	ኣድቬንት ኣብ እቶም ኣርባዕተ ሰንበታት ቅድሚ መዓልቲ ልደት 25 ዲሰምበር ይውዕል እና ብባህሊ ግዜ ምድላው ንልደት ነበረ። እቶም ኣማራጺታት ብዛዕባ መዓልቲ ኩሎም ቅዱሳን፣ ምሸት ዋልፑርጊስን መዓልቲ ሉሲያን ካልኦት በዓላት ይገልጹ።	pending_native_review	pending_reviewer_notes
q106	ti	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Jul	47	Vad är vanligt att familjer gör på julafton den 24 december i Sverige?	What do families commonly do on Christmas Eve, 24 December, in Sweden?	ኣብ ሽወደን ስድራቤታት ኣብ ምሸት ልደት 24 ዲሰምበር ብዙሕ ግዜ እንታይ ይገብሩ?	a	Att samlas, äta särskild julmat och ge varandra julklappar	To gather, eat special Christmas food, and give each other Christmas presents	ይእከቡ፣ ፍሉይ መግቢ ልደት ይበልዑን ሓድሕዶም ህያባት ልደት ይህቡን	a: Att samlas, äta särskild julmat och ge varandra julklappar | b: Tända stora brasor och sjunga vårsånger | c: Delta i demonstrationer om sociala och politiska frågor | d: Fira det nya året med fyrverkerier vid midnatt	a: To gather, eat special Christmas food, and give each other Christmas presents | b: Light large bonfires and sing spring songs | c: Take part in demonstrations about social and political issues | d: Celebrate the new year with fireworks at midnight	a: ይእከቡ፣ ፍሉይ መግቢ ልደት ይበልዑን ሓድሕዶም ህያባት ልደት ይህቡን | b: ዓበይቲ ሓዊታት የብርሁን መዝሙራት ጽድያ ይዝምሩን | c: ኣብ ሰልፍታት ብዛዕባ ማሕበራዊን ፖለቲካዊን ጉዳያት ይሳተፉ | d: ሓድሽ ዓመት ብርቅታት ርችት ኣብ ፍርቂ ለይቲ ይበዓል	Julen är traditionellt en kristen högtid för att fira Jesu födelse och är också en stor familjehögtid i Sverige. På julafton samlas familjer ofta för att umgås, äta särskild julmat och ge julklappar; de andra alternativen hör till valborg, första maj och nyår.	Christmas is traditionally a Christian holiday celebrating the birth of Jesus, and it is also a major family holiday in Sweden. On Christmas Eve, families often gather to spend time together, eat special Christmas food, and give presents; the other options belong to Walpurgis Night, May Day, and New Year.	ልደት ብባህሊ ክርስትያናዊ በዓል ንምብዓል ልደት ኢየሱስ እዩ፣ ኣብ ሽወደን ድማ ዓቢ በዓል ስድራቤት እዩ። ኣብ ምሸት ልደት ስድራቤታት ብዙሕ ግዜ ንምትሕብባር፣ ፍሉይ መግቢ ልደት ንምብላዕን ህያባት ልደት ንምሃብን ይእከቡ፤ ካልኦት ኣማራጺታት ናይ ዋልፑርጊስ፣ ቀዳማይ ግንቦትን ሓድሽ ዓመትን እዮም።	pending_native_review	pending_reviewer_notes
q107	ti	13	Ch. 13 · Traditions and holidays	Traditioner och högtider	Nya traditioner	47	Vilka högtider är exempel på traditioner som har kommit till Sverige med invandrare?	Which holidays are examples of traditions that have come to Sweden with immigrants?	ኣየኖት በዓላት ኣብነታት ናይ ምስ ስደተኛታት ናብ ሽወደን ዝመጹ ባህላት እዮም?	a	Id al-fitr samt Nouruz och Newroz	Eid al-Fitr and Nouruz/Newroz	ዒድ ኣል-ፊጥርን Nouruz/Newrozን	a: Id al-fitr samt Nouruz och Newroz | b: Midsommar och Lucia | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och alla helgons dag	a: Eid al-Fitr and Nouruz/Newroz | b: Midsummer and Lucia | c: Sweden’s National Day and May Day | d: Walpurgis Night and All Saints’ Day	a: ዒድ ኣል-ፊጥርን Nouruz/Newrozን | b: ሚድሶማርን ሉሲያን | c: ብሄራዊ መዓልቲ ሽወደንን ቀዳማይ ግንቦትን | d: ምሸት ዋልፑርጊስን መዓልቲ ኩሎም ቅዱሳንን	Människor som flyttar till andra länder kan ta med sig traditioner och anpassa dem till nya platser. Exempel är Id al-fitr, som avslutar fastemånaden ramadan, och de persiska och kurdiska nyårstraditionerna Nouruz och Newroz vid vårdagjämningen.	People who move to other countries can bring traditions with them and adapt them to new places. Examples include Eid al-Fitr, which ends the fasting month of Ramadan, and the Persian and Kurdish New Year traditions Nouruz and Newroz at the spring equinox.	ናብ ካልኦት ሃገራት ዝግዕዙ ሰባት ባህላት ምሳታቶም ከምጽኡን ኣብ ሓደስቲ ቦታታት ከስማምዑን ይኽእሉ። ኣብነታት ዒድ ኣል-ፊጥር እዩ፣ ወርሒ ጾም ረመዳን ዝዛዝም፣ እና ባህላት ሓድሽ ዓመት ፋርሲን ኩርድን Nouruz እና Newroz ኣብ ማዕርነት ጽድያ።	pending_native_review	pending_reviewer_notes
q108	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad finns på olika platser i Sverige för buddhister och hinduer?	What exists in different places in Sweden for Buddhists and Hindus?	ኣብ ዝተፈላለዩ ቦታታት ሽወደን ንቡድሂስታትን ሂንዱታትን እንታይ ኣሎ?	a	Buddhistiska och hinduiska församlingar och tempel	Buddhist and Hindu congregations and temples	ማሕበራትን መቕደሳትን ቡድሂስትን ሂንዱን	a: Buddhistiska och hinduiska församlingar och tempel | b: Statliga myndigheter som väljer religion | c: Kommunala domstolar för religiösa frågor | d: Endast Svenska kyrkans församlingar	a: Buddhist and Hindu congregations and temples | b: Government agencies that choose religion | c: Municipal courts for religious questions | d: Only Church of Sweden congregations	a: ማሕበራትን መቕደሳትን ቡድሂስትን ሂንዱን | b: ሃይማኖት ዝመርጹ መንግስታዊ ትካላት | c: ቤት ፍርድታት ኮምዩን ንጉዳያት ሃይማኖት | d: ማሕበራት ቤተክርስትያን ሽወደን ጥራይ	Det finns både buddhistiska och hinduiska församlingar och tempel på olika platser i Sverige. Där genomförs böner, ritualer och religiösa fester; myndigheter, domstolar och Svenska kyrkan har inte den rollen.	There are both Buddhist and Hindu congregations and temples in different places in Sweden. Prayers, rituals, and religious festivals take place there; agencies, courts, and the Church of Sweden do not have that role.	ኣብ ዝተፈላለዩ ቦታታት ሽወደን ማሕበራትን መቕደሳትን ቡድሂስትን ሂንዱን ኣለዉ። ኣብኡ ጸሎታት፣ ስነስርዓታትን ሃይማኖታዊ በዓላትን ይካየዱ፤ ትካላት፣ ቤት ፍርድታትን ቤተክርስትያን ሽወደንን እቲ ተራ የብሎምን።	pending_native_review	pending_reviewer_notes
q109	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilket påstående om religionens roll i Sverige stämmer?	Which statement about the role of religion in Sweden is correct?	ኣየናይ ሓሳብ ብዛዕባ ተራ ሃይማኖት ኣብ ሽወደን ትኽክል እዩ?	a	Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet	The role of religion has decreased, but religious questions have received more attention	ተራ ሃይማኖት ነኪዩ፣ ግን ጉዳያት ሃይማኖት ዝያዳ ትኩረት ረኺቦም	a: Religionens roll har minskat, men religionsfrågor har fått större uppmärksamhet | b: Alla religiösa högtider har förbjudits i Sverige | c: Bara en världsreligion är representerad i Sverige | d: Svenska kyrkans medlemsantal ökar	a: The role of religion has decreased, but religious questions have received more attention | b: All religious holidays have been banned in Sweden | c: Only one world religion is represented in Sweden | d: Church of Sweden membership is increasing	a: ተራ ሃይማኖት ነኪዩ፣ ግን ጉዳያት ሃይማኖት ዝያዳ ትኩረት ረኺቦም | b: ኩሎም ሃይማኖታዊ በዓላት ኣብ ሽወደን ተኸልኪሎም | c: ሓደ ሃይማኖት ዓለም ጥራይ ኣብ ሽወደን ተወኪሉ ኣሎ | d: ኣባልነት ቤተክርስትያን ሽወደን ይውስኽ ኣሎ	Kristendomen har satt många kulturella spår i Sverige, men religionens roll i samhället har minskat. Samtidigt har religion och religiösa frågor fått större uppmärksamhet, och nästan alla världens religioner finns representerade i Sverige; därför är de andra alternativen fel.	Christianity has left many cultural traces in Sweden, but the role of religion in society has decreased. At the same time, religion and religious questions have received more attention, and almost all world religions are represented in Sweden; that makes the other options incorrect.	ክርስትና ብዙሓት ባህላዊ ምልክታት ኣብ ሽወደን ገዲፉ፣ ግን ተራ ሃይማኖት ኣብ ሕብረተሰብ ነኪዩ። ብተመሳሳሊ ግዜ ሃይማኖትን ጉዳያት ሃይማኖትን ዝያዳ ትኩረት ረኺቦም፣ ዳርጋ ኩሎም ሃይማኖታት ዓለም ኣብ ሽወደን ተወኪሎም ኣለዉ፤ ስለዚ ካልኦት ኣማራጺታት ጌጋ እዮም።	pending_native_review	pending_reviewer_notes
q110	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Judendom	43	Vilket påstående om judendomens historia i Sverige stämmer?	Which statement about Judaism's history in Sweden is correct?	ኣየናይ ሓሳብ ብዛዕባ ታሪኽ ይሁድነት ኣብ ሽወደን ትኽክል እዩ?	a	Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870	Jews received full civil rights in Sweden only in 1870	ይሁዳውያን ኣብ ሽወደን ሙሉእ ሲቪላዊ መሰላት ብ1870 ጥራይ ረኺቦም	a: Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870 | b: Judendom kom till Sverige först efter år 2000 | c: Det finns inga judiska församlingar eller synagogor i dagens Sverige | d: Judendom är den största religionen i Sverige	a: Jews received full civil rights in Sweden only in 1870 | b: Judaism came to Sweden only after 2000 | c: There are no Jewish congregations or synagogues in Sweden today | d: Judaism is the largest religion in Sweden	a: ይሁዳውያን ኣብ ሽወደን ሙሉእ ሲቪላዊ መሰላት ብ1870 ጥራይ ረኺቦም | b: ይሁድነት ናብ ሽወደን ድሕሪ 2000 ጥራይ መጺኡ | c: ሎሚ ኣብ ሽወደን ምንም ማሕበራት ይሁድ ወይ ሲናጎጋት የለዉን | d: ይሁድነት እቲ ዝዓበየ ሃይማኖት ኣብ ሽወደን እዩ	Judendomens historia i Sverige kan spåras tillbaka till 1700-talet. Judar fick fullständiga medborgerliga rättigheter i Sverige först 1870, och i dag finns flera judiska församlingar och synagogor; därför är alternativen om år 2000, inga församlingar eller största religion fel.	Judaism's history in Sweden can be traced back to the 18th century. Jews received full civil rights in Sweden only in 1870, and today there are several Jewish congregations and synagogues; therefore the options about the year 2000, no congregations, or being the largest religion are incorrect.	ታሪኽ ይሁድነት ኣብ ሽወደን ክሳብ መበል 18 ዘመን ክከተል ይከኣል። ይሁዳውያን ሙሉእ ሲቪላዊ መሰላት ኣብ ሽወደን ብ1870 ጥራይ ረኺቦም፣ ሎሚ ድማ ብዙሓት ማሕበራት ይሁድን ሲናጎጋትን ኣለዉ፤ ስለዚ እቶም ኣማራጺታት ብዛዕባ 2000፣ ማሕበራት የለዉን ወይ ዝዓበየ ሃይማኖት እዩ ዝብሉ ጌጋ እዮም።	pending_native_review	pending_reviewer_notes
q111	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad är ett mål med religionskunskapen i svensk skola?	What is one goal of religion studies in Swedish schools?	ሓደ ካብ ዕላማታት ትምህርቲ ሃይማኖት ኣብ ቤት ትምህርቲታት ሽወደን እንታይ እዩ?	a	Att främja förståelse, tolerans och respekt för olikheter	To promote understanding, tolerance, and respect for differences	ምርድዳእ፣ ትዕግስትን ክብሪ ንፍልልያትን ምድንፋዕ	a: Att främja förståelse, tolerans och respekt för olikheter | b: Att bestämma vilken religion elever ska tillhöra | c: Att förbjuda elever att tala om livsåskådningar | d: Att bara undervisa om en religion från Sverige	a: To promote understanding, tolerance, and respect for differences | b: To decide which religion pupils should belong to | c: To forbid pupils from talking about worldviews | d: To teach only about one religion from Sweden	a: ምርድዳእ፣ ትዕግስትን ክብሪ ንፍልልያትን ምድንፋዕ | b: ተማሃሮ ናብ ኣየናይ ሃይማኖት ክተጸንበሩ ከምዘለዎም ምውሳን | c: ተማሃሮ ብዛዕባ ኣረኣእያታት ህይወት ከይዛረቡ ምኽልካል | d: ብዛዕባ ሓደ ሃይማኖት ካብ ሽወደን ጥራይ ምምሃር	Religionskunskapen ska ge elever en bred förståelse för olika religioner, trosuppfattningar och livsåskådningar från hela världen. Målet är att främja förståelse, tolerans och respekt för olikheter; därför är alternativen om tvång, förbud eller bara en religion fel.	Religion studies should give pupils a broad understanding of different religions, beliefs, and worldviews from around the world. The goal is to promote understanding, tolerance, and respect for differences; therefore the options about coercion, prohibition, or only one religion are incorrect.	ትምህርቲ ሃይማኖት ንተማሃሮ ሰፊሕ ምርዳእ ብዛዕባ ዝተፈላለዩ ሃይማኖታት፣ እምነታትን ኣረኣእያታት ህይወትን ካብ ዓለም ክህብ ኣለዎ። ዕላማኡ ምርድዳእ፣ ትዕግስትን ክብሪ ንፍልልያትን ምድንፋዕ እዩ፤ ስለዚ ኣማራጺታት ብዛዕባ ግዴታ፣ ክልከላ ወይ ሓደ ሃይማኖት ጥራይ ጌጋ እዮም።	pending_native_review	pending_reviewer_notes
q112	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Islam	44	När byggdes Sveriges första moskéer?	When were Sweden's first mosques built?	ቀዳሞት መስጊዳት ሽወደን መዓስ ተሃኒጾም?	a	Under 1970-talet	During the 1970s	ኣብ 1970ታት	a: Under 1970-talet | b: I början av 1900-talet | c: År 2000 | d: Under medeltiden	a: During the 1970s | b: At the beginning of the 20th century | c: In 2000 | d: During the Middle Ages	a: ኣብ 1970ታት | b: ኣብ መጀመርታ መበል 20 ዘመን | c: ኣብ ዓመት 2000 | d: ኣብ ዘመነ መንጎ	I början av 1900-talet fanns bara ett fåtal muslimer i Sverige, och antalet ökade genom invandring efter andra världskriget. Under 1970-talet byggdes Sveriges första moskéer; år 2000 gäller Stockholms moské och medeltiden hör till andra delar av religionshistorien.	At the beginning of the 20th century there were only a few Muslims in Sweden, and the number increased through immigration after the Second World War. Sweden's first mosques were built during the 1970s; the year 2000 refers to Stockholm Mosque, and the Middle Ages belong to other parts of religious history.	ኣብ መጀመርታ መበል 20 ዘመን ኣብ ሽወደን ውሑዳት ሙስሊም ጥራይ ነይሮም፣ ቁጽሮም ድማ ድሕሪ ካልኣይ ውግእ ዓለም ብስደት ወሲኹ። ቀዳሞት መስጊዳት ሽወደን ኣብ 1970ታት ተሃኒጾም፤ ዓመት 2000 ንመስጊድ ስቶክሆልም ይምልከት፣ ዘመነ መንጎ ድማ ናብ ካልኦት ክፋላት ታሪኽ ሃይማኖት ይኸውን።	pending_native_review	pending_reviewer_notes
q113	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Kristendom	43	Vilka kristna kyrkor eller samfund finns i dagens Sverige?	Which Christian churches or communities exist in Sweden today?	ኣየኖት ክርስትያናዊ ኣብያተ ክርስትያን ወይ ማሕበራት ሎሚ ኣብ ሽወደን ኣለዉ?	a	Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor	Orthodox churches, the Catholic Church, and Protestant churches	ኦርቶዶክሳዊ ኣብያተ ክርስትያን፣ ካቶሊካዊት ቤተ ክርስትያንን ፕሮቴስታንታዊ ኣብያተ ክርስትያንን	a: Ortodoxa kyrkor, katolska kyrkan och protestantiska kyrkor | b: Bara Svenska kyrkan och inga andra samfund | c: Endast buddhistiska och hinduiska tempel | d: Moskéer och muslimska bönelokaler	a: Orthodox churches, the Catholic Church, and Protestant churches | b: Only the Church of Sweden and no other communities | c: Only Buddhist and Hindu temples | d: Mosques and Muslim prayer rooms	a: ኦርቶዶክሳዊ ኣብያተ ክርስትያን፣ ካቶሊካዊት ቤተ ክርስትያንን ፕሮቴስታንታዊ ኣብያተ ክርስትያንን | b: ቤተ ክርስትያን ሽወደን ጥራይ፣ ካልኦት ማሕበራት የለዉን | c: ቡድሃዊን ሂንዱን መቅደሳት ጥራይ | d: መስጊዳትን ናይ ሙስሊም ቦታታት ጸሎትን	I dagens Sverige finns många kristna samfund som representerar olika traditioner och trosinriktningar. Exempel är ortodoxa kyrkor, katolska kyrkan och olika protestantiska kyrkor; alternativen om bara Svenska kyrkan, buddhistiska och hinduiska tempel eller moskéer beskriver andra eller för snäva delar.	In present-day Sweden there are many Christian communities representing different traditions and beliefs. Examples include Orthodox churches, the Catholic Church, and different Protestant churches; the options about only the Church of Sweden, Buddhist and Hindu temples, or mosques describe other or too narrow parts.	ሎሚ ኣብ ሽወደን ብዙሓት ክርስትያናዊ ማሕበራት ኣለዉ፣ ዝተፈላለዩ ባህላትን ኣንፈታት እምነትን ይውክሉ። ኣብነታት ኦርቶዶክሳዊ ኣብያተ ክርስትያን፣ ካቶሊካዊት ቤተ ክርስትያንን ዝተፈላለዩ ፕሮቴስታንታዊ ኣብያተ ክርስትያንን እዮም፤ ካልኦት ኣማራጺታት ብዛዕባ ቤተ ክርስትያን ሽወደን ጥራይ፣ ቡድሃዊን ሂንዱን መቅደሳት ወይ መስጊዳት ካልኦት ወይ ብጣዕሚ ጸቢብ ክፋላት ይገልጹ።	pending_native_review	pending_reviewer_notes
q114	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Hinduism och buddhism	43	Vad bidrog till kontakter med hinduer och buddhister i Sverige under 1900-talet?	What contributed to contacts with Hindus and Buddhists in Sweden during the 20th century?	ኣብ መበል 20 ዘመን ኣብ ሽወደን ምስ ሂንዱታትን ቡድሃውያንን ዝነበረ ርክብ እንታይ ኣበርኪቱ?	a	Resor till Asien och ökat intresse för meditation och yoga	Travel to Asia and increased interest in meditation and yoga	መገሻታት ናብ ኤስያን ዝወሰኸ ተገዳስነት ኣብ መዲቴሽንን ዮጋን	a: Resor till Asien och ökat intresse för meditation och yoga | b: Byggandet av Sveriges första moskéer under 1970-talet | c: Nationaldagen som helgdag genom ett riksdagsbeslut | d: Svenska kyrkans separation från staten år 2000	a: Travel to Asia and increased interest in meditation and yoga | b: The building of Sweden's first mosques during the 1970s | c: National Day becoming a public holiday through a Riksdag decision | d: The Church of Sweden's separation from the state in 2000	a: መገሻታት ናብ ኤስያን ዝወሰኸ ተገዳስነት ኣብ መዲቴሽንን ዮጋን | b: ህንጸት ቀዳሞት መስጊዳት ሽወደን ኣብ 1970ታት | c: ብውሳነ ሪክስዳግ መዓልቲ ሃገር ህዝባዊ በዓል ምዃና | d: ምፍልላይ ቤተ ክርስትያን ሽወደን ካብ መንግስቲ ኣብ 2000	Kontakterna med hinduer och buddhister i Sverige började främst under 1900-talet, bland annat genom resor till Asien och ett ökat intresse för meditation och yoga. De andra alternativen handlar i stället om islam, nationaldagen eller relationen mellan kyrka och stat.	Contacts with Hindus and Buddhists in Sweden mainly began during the 20th century, including through travel to Asia and increased interest in meditation and yoga. The other options instead concern Islam, National Day, or the relationship between church and state.	ርክባት ምስ ሂንዱታትን ቡድሃውያንን ኣብ ሽወደን ብዋናነት ኣብ መበል 20 ዘመን ጀሚሩ፣ እዚ ድማ መገሻታት ናብ ኤስያን ዝወሰኸ ተገዳስነት ኣብ መዲቴሽንን ዮጋን የጠቓልል። ካልኦት ኣማራጺታት ንእስልምና፣ መዓልቲ ሃገር ወይ ርክብ ክርስትያን ቤትን መንግስትን ይምልከቱ።	pending_native_review	pending_reviewer_notes
q115	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad blev tillåtet för svenskar år 1860?	What became permitted for Swedes in 1860?	ኣብ 1860 ንሽወደናውያን እንታይ ተፈቒዱ?	a	Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund	To leave the Church of Sweden, but only if they joined another Christian community	ካብ ቤተ ክርስትያን ሽወደን ምውጻእ፣ ግን ሓደ ሰብ ናብ ካልእ ክርስትያናዊ ማሕበር እንተተጸንቢሩ ጥራይ	a: Att lämna Svenska kyrkan, men bara om man gick med i ett annat kristet samfund | b: Att helt fritt välja vilken religion som helst eller ingen religion alls | c: Att staten och Svenska kyrkan skildes åt | d: Att alla gamla kyrkor i Sverige blev statliga myndigheter	a: To leave the Church of Sweden, but only if they joined another Christian community | b: To freely choose any religion or none | c: That the state and the Church of Sweden separated | d: That all old churches in Sweden became government agencies	a: ካብ ቤተ ክርስትያን ሽወደን ምውጻእ፣ ግን ሓደ ሰብ ናብ ካልእ ክርስትያናዊ ማሕበር እንተተጸንቢሩ ጥራይ | b: ሙሉእ ብሙሉእ ብናጽነት ዝኾነ ሃይማኖት ወይ ምንም ሃይማኖት ዘይምምራጽ | c: መንግስቲን ቤተ ክርስትያን ሽወደንን ክፈላለዩ | d: ኩሎም ናይ ቀደም ኣብያተ ክርስትያን ሽወደን መንግስታዊ ትካላት ክኾኑ	År 1860 blev det tillåtet för svenskar att lämna Svenska kyrkan, men bara om de gick med i ett annat kristet samfund. Full frihet att välja religion eller ingen religion kom med religionsfrihetslagen 1951, och separationen mellan staten och Svenska kyrkan skedde år 2000.	In 1860, Swedes were allowed to leave the Church of Sweden, but only if they joined another Christian community. Full freedom to choose any religion or none came with the Religious Freedom Act of 1951, and the separation between the state and the Church of Sweden took place in 2000.	ኣብ 1860 ሽወደናውያን ካብ ቤተ ክርስትያን ሽወደን ክወጹ ተፈቒዱሎም፣ ግን ናብ ካልእ ክርስትያናዊ ማሕበር እንተተጸንቢሮም ጥራይ። ሙሉእ ናጽነት ሃይማኖት ምምራጽ ወይ ምንም ሃይማኖት ዘይምምራጽ ብሕጊ ናጽነት ሃይማኖት 1951 መጺኡ፣ ምፍልላይ መንግስቲን ቤተ ክርስትያን ሽወደንን ድማ ኣብ 2000 ተፈጺሙ።	pending_native_review	pending_reviewer_notes
q116	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionsfrihet	42	Vad skyddar regeringsformen när det gäller religion?	What does the Instrument of Government protect regarding religion?	ሕጊ ቅርጺ መንግስቲ ብዛዕባ ሃይማኖት እንታይ ይከላኸል?	a	Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro	The right to practice one’s religion and to be protected from discrimination because of belief	መሰል ሃይማኖትካ ምትግባርን ካብ ኣድልዎ ብምኽንያት እምነት ምክልኻልን	a: Rätten att utöva sin religion och att skyddas mot diskriminering på grund av tro | b: Att staten väljer religion åt varje invånare | c: Att bara medlemmar i Svenska kyrkan får utöva religion | d: Att skolans religionskunskap ersätter alla andra ämnen	a: The right to practice one’s religion and to be protected from discrimination because of belief | b: That the state chooses a religion for each resident | c: That only members of the Church of Sweden may practice religion | d: That school religion studies replace all other subjects	a: መሰል ሃይማኖትካ ምትግባርን ካብ ኣድልዎ ብምኽንያት እምነት ምክልኻልን | b: መንግስቲ ንነፍሲ ወከፍ ነባሪ ሃይማኖት ክመርጽ | c: ኣባላት ቤተ ክርስትያን ሽወደን ጥራይ ሃይማኖት ክትግብሩ ከምዝኽእሉ | d: ትምህርቲ ሃይማኖት ቤት ትምህርቲ ንኩሎም ካልኦት ትምህርትታት ክትክእ	Regeringsformen är en av Sveriges grundlagar och ger alla rätt att utöva sin religion. Den innebär också att ingen får diskrimineras på grund av sin tro eller religiösa uppfattning; de andra alternativen går emot religionsfriheten eller blandar ihop den med skolan.	The Instrument of Government is one of Sweden’s constitutional laws and gives everyone the right to practice their religion. It also means no one may be discriminated against because of faith or religious belief; the other options contradict religious freedom or confuse it with school.	ሕጊ ቅርጺ መንግስቲ ሓደ ካብ መሰረታዊ ሕግታት ሽወደን እዩ፣ ንኩሉ ሰብ ድማ ሃይማኖቱ ክትግብር መሰል ይህብ። እዚ ድማ ማንም ብምኽንያት እምነቱ ወይ ኣረኣእያ ሃይማኖቱ ኣድልዎ ክግበረሉ ከምዘይግባእ ማለት እዩ፤ ካልኦት ኣማራጺታት ንናጽነት ሃይማኖት ይቃወሙ ወይ ምስ ቤት ትምህርቲ ይሕዋሱ።	pending_native_review	pending_reviewer_notes
q117	ti	12	Ch. 12 · A secular state and a multi-religious country	En sekulär stat och ett mångreligiöst land	Religionens roll	42	Vilka kristna högtider firar många svenskar även om de inte ser sig som religiösa?	Which Christian holidays do many Swedes celebrate even if they do not see themselves as religious?	ብዙሓት ሽወደናውያን ሃይማኖታውያን ከምዘይኮኑ እኳ እንተርኣዩ፣ ኣየኖት ክርስትያናዊ በዓላት ይበዓሉ?	a	Jul och påsk	Christmas and Easter	ልደትን ፋሲካን	a: Jul och påsk | b: Id al-fitr och Newroz | c: Sveriges nationaldag och första maj | d: Valborgsmässoafton och midsommar	a: Christmas and Easter | b: Eid al-Fitr and Newroz | c: Sweden’s National Day and May Day | d: Walpurgis Night and Midsummer	a: ልደትን ፋሲካን | b: ዒድ ኣልፊጥርን ነውሮዝን | c: መዓልቲ ሃገር ሽወደንን ቀዳማይ ግንቦትን | d: ምሸት ዋልፑርጊስን ሚድሶማርን	Kristendomen har lämnat många kulturella spår i Sverige. Många svenskar firar fortfarande kristna högtider som jul och påsk även om de inte ser sig själva som religiösa; de andra alternativen beskriver andra traditioner eller högtider.	Christianity has left many cultural traces in Sweden. Many Swedes still celebrate Christian holidays such as Christmas and Easter even if they do not see themselves as religious; the other options describe other traditions or holidays.	ክርስትና ብዙሓት ባህላዊ ምልክታት ኣብ ሽወደን ገዲፉ። ብዙሓት ሽወደናውያን ሃይማኖታውያን ከምዘይኮኑ እኳ እንተርኣዩ፣ ክርስትያናዊ በዓላት ከም ልደትን ፋሲካን ይበዓሉ፤ ካልኦት ኣማራጺታት ካልኦት ባህላት ወይ በዓላት ይገልጹ።	pending_native_review	pending_reviewer_notes
